user,created,karma,submitted
moiramreilly,1509551684.0,5.0,2.0
moises_silva,1406014119.0,271.0,60.0
monicabreton,1458766087.0,12.0,17.0
monkmartinez,1369108017.0,1646.0,583.0
moon_of_moon,1254479079.0,135.0,92.0
moondistance,1284653555.0,293.0,75.0
morganvachon,1386676140.0,2936.0,1181.0
mortalkastor,1346660742.0,18.0,10.0
moss_whitney,1478195587.0,9.0,10.0
mrdependable,1503813773.0,14.0,12.0
mscience-pdx,1485357469.0,1.0,1.0
msft_rtagger,1475524795.0,6.0,6.0
mtalantikite,1234322893.0,844.0,269.0
mundanevoice,1394906997.0,84.0,119.0
mxschumacher,1474290498.0,600.0,118.0
mycodebreaks,1314315954.0,1251.0,152.0
myth_drannon,1188358173.0,3651.0,704.0
napperjabber,1409609802.0,62.0,54.0
narulakeshav,1473824605.0,4.0,6.0
natashabaker,1412885708.0,334.0,76.0
nateberkopec,1237832214.0,2595.0,398.0
nathan-osman,1386798192.0,110.0,15.0
nathancahill,1329440607.0,5072.0,1292.0
nathangitter,1478019127.0,1.0,4.0
nathantotten,1337841606.0,397.0,70.0
ndesaulniers,1343676816.0,3990.0,741.0
neo_blackcap,1344363918.0,1.0,1.0
neoprospecta,1485969125.0,1.0,2.0
nepotism2016,1467807831.0,7.0,38.0
nepotism2018,1501063508.0,-7.0,12.0
neptunespear,1446764443.0,90.0,64.0
neuro_imager,1431084530.0,410.0,111.0
newusertoday,1494356988.0,31.0,33.0
nickdandakis,1412270303.0,10.0,13.0
nickpeterson,1445996467.0,597.0,213.0
nickstefan12,1414602514.0,401.0,81.0
nicodjimenez,1444920925.0,208.0,43.0
nicolaslekai,1438026712.0,1.0,1.0
nicolecandey,1494359410.0,1.0,2.0
niftylettuce,1299610683.0,883.0,306.0
nightcracker,1364403916.0,1505.0,390.0
nikdaheratik,1394062740.0,682.0,558.0
nikisweeting,1363925477.0,597.0,146.0
nischalsamji,1389280536.0,23.0,13.0
nodefortytwo,1370105085.0,28.0,26.0
nolanbrown23,1193376750.0,1641.0,101.0
noobilicious,1498281520.0,8.0,1.0
noonespecial,1193468898.0,30227.0,4947.0
nostrademons,1171997243.0,50634.0,10145.0
notaboutdave,1500829912.0,141.0,31.0
notfitforwrk,1481904568.0,5.0,2.0
notoriousjpg,1374399598.0,4.0,16.0
notyourloops,1465310562.0,40.0,28.0
nsaslideface,1472832931.0,88.0,43.0
nworbrecneps,1501610136.0,10.0,5.0
ocs_datajobs,1472762437.0,1.0,2.0
oculusthrift,1483679298.0,528.0,366.0
oent32ntoerc,1510890258.0,3.0,1.0
officemonkey,1292185053.0,2999.0,854.0
officialjunk,1300565149.0,1146.0,416.0
oldmancoyote,1476745809.0,136.0,97.0
olivierlacan,1393926355.0,314.0,70.0
omginternets,1304000736.0,3934.0,1453.0
one_redolent,1504707150.0,1.0,1.0
onmobiletemp,1482972598.0,106.0,54.0
opilionesman,1508361396.0,1.0,2.0
option_greek,1311013813.0,1853.0,483.0
orionblastar,1344723722.0,1015.0,1334.0
owenversteeg,1368883787.0,2925.0,596.0
p4lindromica,1326376711.0,302.0,70.0
pablo_fiesta,1489463357.0,1.0,1.0
pacificleo11,1469799262.0,22.0,23.0
pacoisenberg,1509555287.0,1.0,1.0
palakchokshi,1357367864.0,587.0,331.0
parantap2001,1371052208.0,2.0,4.0
parisandmilo,1438808952.0,5.0,8.0
partiallypro,1434675516.0,1833.0,486.0
partingshots,1501462408.0,20.0,17.0
patrickbolle,1454467661.0,61.0,40.0
patrickdavey,1349217341.0,562.0,222.0
patricklouys,1496331532.0,19.0,13.0
paulajohnson,1209980760.0,485.0,129.0
paulannesley,1326850145.0,565.0,158.0
paulcnichols,1283190944.0,61.0,20.0
paulgerhardt,1238041598.0,3963.0,403.0
paulieontech,1476103764.0,1.0,8.0
pauljaworski,1469580593.0,285.0,59.0
pavel_lishin,1199374703.0,30488.0,8705.0
pchristensen,1194382831.0,11767.0,2951.0
pedrodelfino,1412888090.0,269.0,137.0
pencilpup223,1488466413.0,293.0,142.0
perfectstorm,1395457179.0,133.0,65.0
pervycreeper,1335180316.0,1662.0,636.0
peter_retief,1453831323.0,-3.0,118.0
peterashford,1371524687.0,271.0,302.0
peterhartree,1416911428.0,116.0,44.0
peterkshultz,1456424843.0,1082.0,241.0
peterlcullen,1404837279.0,1.0,1.0
peterwwillis,1248452611.0,7860.0,4505.0
phdsolutions,1508960622.0,4.0,1.0
philamonster,1372252677.0,30.0,32.0
philipkglass,1474308976.0,3934.0,566.0
philipkimmey,1286226575.0,38.0,38.0
philippeback,1332674682.0,102.0,119.0
philplckthun,1390688323.0,77.0,35.0
pietrofmaggi,1275902748.0,4875.0,446.0
pinguinFromY,1505421942.0,13.0,4.0
pinpeliponni,1490425438.0,45.0,28.0
plainOldText,1272487927.0,1454.0,412.0
plastroltech,1492526517.0,21.0,13.0
popopobobobo,1488830369.0,36.0,30.0
poppingtonic,1377945433.0,1157.0,112.0
postITcareer,1498101755.0,1.0,3.0
postnihilism,1326314681.0,362.0,33.0
profalseidol,1440660814.0,30.0,53.0
profshoelace,1484627066.0,5.0,6.0
profsnuggles,1333112496.0,71.0,34.0
program_whiz,1482333440.0,309.0,56.0
proofofstake,1502107595.0,58.0,45.0
provemewrong,1395250878.0,384.0,158.0
qrbLPHiKpiux,1481038343.0,82.0,150.0
quickthrower,1498533401.0,44.0,77.0
qwerty456127,1510401269.0,142.0,39.0
qwertyuiop85,1500543397.0,-5.0,2.0
rabidonrails,1295283625.0,664.0,290.0
rachelandrew,1294950261.0,363.0,96.0
rahulmehta95,1407469345.0,5.0,3.0
rajadigopula,1408523811.0,196.0,84.0
ramonfritsch,1437035266.0,3.0,12.0
ramphastidae,1501763047.0,51.0,21.0
randomsearch,1351942019.0,990.0,414.0
randomstring,1236288721.0,166.0,45.0
randyslegacy,1512496789.0,2.0,1.0
rangersanger,1391901748.0,52.0,35.0
rastapasta42,1410530184.0,30.0,28.0
raushanraj88,1490012653.0,-1.0,2.0
raverbashing,1334354672.0,14340.0,6377.0
real-anthony,1475363875.0,1.0,5.0
redthrowaway,1285314848.0,14137.0,3095.0
refrigerator,1325107872.0,1155.0,216.0
regulation_d,1470680708.0,131.0,82.0
rehashstudio,1461941422.0,1.0,2.0
reikonomusha,1264994482.0,2684.0,327.0
relieferator,1481304332.0,-2.0,5.0
remy_luisant,1488939036.0,370.0,48.0
renanbcampos,1456852664.0,2.0,6.0
renevolution,1483431535.0,1.0,1.0
researcher11,1487084545.0,194.0,43.0
reubensutton,1339340170.0,300.0,83.0
reubenswartz,1309202181.0,309.0,162.0
richard_todd,1443041270.0,253.0,84.0
richsaunders,1501070794.0,7.0,4.0
rickhanlonii,1354057088.0,1129.0,171.0
ricokatayama,1416320557.0,1.0,4.0
riebschlager,1436456468.0,1074.0,118.0
rishidevkota,1395243403.0,-4.0,2.0
rivetingcarp,1378916183.0,4.0,4.0
rm_-rf_slash,1377889959.0,4659.0,1655.0
roadnottaken,1276904674.0,2949.0,486.0
robattila128,1472885775.0,16.0,27.0
robinduckett,1272458612.0,818.0,371.0
robinhoodcat,1506964380.0,4.0,1.0
robotcookies,1365887911.0,499.0,133.0
roddylindsay,1413248380.0,38.0,10.0
rodocontegni,1477948701.0,2.0,2.0
rodrickbrown,1421772604.0,16.0,13.0
rodrigosetti,1389211697.0,16.0,14.0
roneythomas6,1398771514.0,30.0,11.0
rootusrootus,1453232207.0,380.0,116.0
rosalinekarr,1449587015.0,541.0,103.0
rothbardrand,1496452253.0,812.0,324.0
rowanseymour,1302175057.0,516.0,107.0
royalharsh95,1463833555.0,8.0,26.0
rurounijones,1317181637.0,3043.0,934.0
ruslan_talpa,1458051661.0,243.0,209.0
russellallen,1246693729.0,1135.0,156.0
ryanpcmcquen,1444312971.0,18.0,29.0
ryanwaggoner,1219554178.0,18029.0,2995.0
ryguytilidie,1322781022.0,3461.0,867.0
saalweachter,1298145866.0,5329.0,1518.0
safeandsound,1476322676.0,3.0,12.0
sairamkunala,1315459024.0,216.0,78.0
sakabasataka,1502410428.0,-11.0,7.0
samidalouche,1397934107.0,9.0,8.0
sanjeetsuhag,1416127747.0,646.0,106.0
sankalp_sans,1425413891.0,13.0,8.0
sankethkatta,1293477613.0,111.0,28.0
santinoboffa,1459770769.0,2.0,12.0
santoshalper,1376372197.0,678.0,130.0
saosebastiao,1351271993.0,5221.0,1794.0
satanic_pope,1487193132.0,4.0,8.0
satwikhebbar,1478933615.0,4.0,5.0
savvyraccoon,1382293513.0,47.0,22.0
scarredwaits,1295545905.0,99.0,12.0
scarygliders,1392987668.0,406.0,115.0
schemathings,1424455644.0,6.0,35.0
scottLobster,1430082718.0,834.0,220.0
scott_karana,1345751914.0,3451.0,1891.0
scottbartell,1322779291.0,116.0,76.0
scottbcovert,1410583882.0,49.0,7.0
scottlocklin,1347498825.0,604.0,317.0
scottndecker,1365614726.0,69.0,79.0
seabornleecn,1494466641.0,0.0,1.0
seanMeverett,1277844361.0,290.0,337.0
seanmcdirmid,1326160881.0,15213.0,8284.0
seansoutpost,1363662906.0,511.0,40.0
searchfaster,1446676823.0,116.0,64.0
seasonalgrit,1489747048.0,152.0,48.0
seesomesense,1404704978.0,167.0,231.0
seleniumuser,1492081296.0,-1.0,1.0
selimthegrim,1347426667.0,1294.0,1071.0
semanticfact,1508436181.0,1.0,7.0
senatorobama,1494342826.0,192.0,104.0
senior_james,1481141742.0,122.0,69.0
sethhochberg,1357417735.0,341.0,122.0
severian1778,1507708223.0,-2.0,6.0
sfeldman1376,1507683163.0,1.0,1.0
sh_tinh_hair,1480961030.0,36.0,39.0
shadowSeeker,1484727810.0,1.0,1.0
shaheenigans,1488140130.0,1.0,1.0
shan28harris,1483480625.0,1.0,6.0
shanemhansen,1323475353.0,1860.0,417.0
shapeshiftio,1485982171.0,1.0,1.0
sharpercoder,1416237391.0,336.0,136.0
shaunrussell,1351276245.0,132.0,56.0
shawn-butler,1315316261.0,899.0,553.0
shawn-furyan,1368774628.0,1035.0,300.0
shipintbrief,1458067741.0,9.0,4.0
shouldgowork,1505310040.0,1.0,3.0
sillysaurus3,1378609450.0,14447.0,4290.0
simondedalus,1386301244.0,244.0,75.0
simpixelated,1405782242.0,12.0,13.0
skookumchuck,1487229981.0,314.0,225.0
skraelingjar,1464071277.0,33.0,32.0
skummetmaelk,1470587215.0,494.0,144.0
slackstation,1293656041.0,703.0,149.0
smelterdemon,1458331472.0,113.0,71.0
smilangalang,1510127559.0,2.0,2.0
smitherfield,1427399899.0,1494.0,631.0
snappyTertle,1470154893.0,108.0,61.0
snowwrestler,1320162966.0,12072.0,4686.0
socrates1998,1329740173.0,633.0,199.0
softwaredoug,1379343957.0,353.0,81.0
solracanobra,1480548118.0,-2.0,3.0
somehnreader,1407840172.0,73.0,34.0
somesickdude,1488597839.0,17.0,2.0
sonofaragorn,1491001819.0,12.0,6.0
speaktochris,1481786512.0,158.0,7.0
spectistcles,1491058377.0,60.0,33.0
spectrum1234,1426004838.0,239.0,235.0
speiestaaim0,1504753586.0,0.0,1.0
spiderfarmer,1447274253.0,1485.0,409.0
splintercell,1356103337.0,700.0,476.0
spodkowinski,1433268551.0,14.0,6.0
spreadstreet,1489081060.0,31.0,20.0
sshrinivasan,1379089051.0,97.0,33.0
sslalltheway,1512943792.0,1.0,1.0
stanlarroque,1462367413.0,68.0,21.0
stareatgoats,1498250867.0,70.0,20.0
starshadowx2,1432398671.0,259.0,163.0
steeleduncan,1296683834.0,1687.0,117.0
stefantheard,1493327848.0,74.0,59.0
stefbarrigah,1499185175.0,1.0,1.0
steve_taylor,1406629109.0,136.0,65.0
stevefan1999,1498905076.0,13.0,28.0
stevemk14ebr,1464059028.0,39.0,16.0
steven777400,1361978276.0,1670.0,308.0
stevenpetryk,1437686197.0,1.0,1.0
steventhedev,1382506625.0,366.0,127.0
stevesimmons,1404339592.0,100.0,17.0
stevewilhelm,1289718961.0,4613.0,997.0
stevewillows,1223069252.0,855.0,533.0
stijnsanders,1488310643.0,2.0,4.0
stillkicking,1492008265.0,217.0,20.0
stollercyrus,1309219312.0,1105.0,207.0
strayamaaate,1497978053.0,57.0,23.0
stuffedBelly,1314906621.0,244.0,68.0
stygiansonic,1343863564.0,1452.0,388.0
subterfudge4,1495063224.0,-4.0,17.0
sunflowerfly,1477519006.0,80.0,9.0
superbatfish,1402454194.0,197.0,62.0
superbignerd,1361211684.0,11.0,5.0
supergeek133,1387388355.0,397.0,259.0
supergetting,1438720966.0,21.0,16.0
superplussed,1353171949.0,516.0,205.0
supervillain,1258808371.0,74.0,52.0
suryakrishna,1427079208.0,5.0,3.0
swampthinker,1424821186.0,821.0,214.0
swimmadude66,1486678720.0,4.0,7.0
switchstance,1481116448.0,52.0,12.0
symboltoproc,1489331889.0,5.0,5.0
syncsynchalt,1278962152.0,559.0,280.0
synthecypher,1399537299.0,51.0,24.0
systematical,1311712477.0,334.0,190.0
systemfreund,1296138477.0,176.0,30.0
taherchhabra,1340102030.0,21.0,20.0
tamalsaha001,1346811459.0,150.0,60.0
tannhauser23,1452479351.0,226.0,70.0
tasty_freeze,1387731251.0,557.0,148.0
taylorcooney,1472934219.0,6.0,25.0
tchawlacadre,1457704005.0,3.0,7.0
techno_modus,1468223600.0,49.0,41.0
teddythetwig,1342648729.0,70.0,32.0
tejasjaiswal,1490972362.0,7.0,11.0
tejasmanohar,1425164498.0,340.0,108.0
tempVariable,1412945351.0,87.0,53.0
temporallobe,1506481602.0,48.0,17.0
tensafefrogs,1245709596.0,762.0,169.0
tepidandroid,1475681568.0,104.0,11.0
terribleplan,1483504965.0,7.0,2.0
thanatropism,1388160675.0,997.0,596.0
theCricketer,1379817941.0,294.0,53.0
theWatcher37,1461486252.0,534.0,173.0
the_prepared,1503856279.0,30.0,14.0
thecardcheat,1455726910.0,123.0,13.0
thecombjelly,1258869742.0,1020.0,182.0
thecupisblue,1432906538.0,217.0,144.0
thedeep_mind,1504363815.0,1.0,1.0
thejohnhenry,1489449826.0,31.0,21.0
theli0nheart,1252630334.0,3151.0,448.0
themantalope,1476548821.0,20.0,17.0
theoracle101,1425808649.0,68.0,36.0
theoutlander,1175059565.0,1059.0,378.0
therealarmen,1297297171.0,1023.0,180.0
therealdrag0,1388383792.0,361.0,338.0
therealwardo,1472673441.0,1.0,3.0
thinkcontext,1414530762.0,203.0,122.0
thinkfurther,1497502596.0,268.0,234.0
thinkmassive,1363791661.0,266.0,143.0
thomasthomas,1448882062.0,111.0,82.0
thorgaardian,1476801495.0,7.0,10.0
thorithordar,1508923238.0,0.0,1.0
threatofrain,1397589017.0,1913.0,853.0
throaway4242,1493152225.0,2.0,1.0
throay123124,1484380886.0,2.0,1.0
throw-away--,1502555636.0,1.0,2.0
throwaw181ay,1485787653.0,39.0,10.0
throwawagrrm,1506093353.0,-1.0,1.0
throwaway420,1360652047.0,1371.0,383.0
throwawaycuz,1498964805.0,-4.0,2.0
throwawayish,1484139301.0,795.0,274.0
throwawaysed,1488407392.0,61.0,12.0
throwaywgsid,1490078595.0,69.0,10.0
throwgoog452,1495554502.0,87.0,15.0
throwme_1980,1487512300.0,-14.0,36.0
tiglionabbit,1251150422.0,654.0,328.0
timdellinger,1237560450.0,477.0,116.0
timemachiner,1481057543.0,134.0,32.0
tjnicolaides,1338497454.0,1.0,3.0
toad_tyrrant,1489417787.0,4.0,4.0
todd_sherman,1481340049.0,21.0,8.0
tolgahanuzun,1460227545.0,3.0,20.0
tomblomfield,1298053870.0,2278.0,322.0
tomwphillips,1287566553.0,90.0,11.0
tonylemesmer,1309436681.0,574.0,347.0
tonyoconnell,1345667668.0,23.0,21.0
tostitos1979,1384024581.0,904.0,401.0
tostrstrudel,1485485093.0,1.0,2.0
traderalex81,1496258266.0,1.0,2.0
trafficlight,1240504001.0,3129.0,1000.0
transcranial,1400884088.0,621.0,60.0
tree_of_item,1256924677.0,2289.0,676.0
treebeard901,1445032231.0,269.0,131.0
trelliscoded,1475509755.0,220.0,84.0
trequartista,1294292495.0,263.0,83.0
treyreynolds,1405958579.0,6.0,8.0
trololo12345,1491514754.0,1.0,1.0
troyastorino,1310220960.0,426.0,90.0
turkeywelder,1403272050.0,24.0,13.0
turkishgetup,1508964118.0,122.0,13.0
turnip123942,1466707418.0,294.0,16.0
twelvechairs,1320249345.0,1984.0,665.0
twoquestions,1425754831.0,910.0,193.0
tylerjaywood,1465845163.0,280.0,16.0
tylerjwilk00,1474687351.0,24.0,15.0
tylermenezes,1227715705.0,1620.0,275.0
typetehcodez,1507310125.0,44.0,16.0
typetypetype,1459867804.0,298.0,78.0
uberemployee,1502743006.0,92.0,8.0
ultrasounder,1451598424.0,7.0,11.0
unimpressive,1328678513.0,4719.0,1573.0
unseen_sight,1486059953.0,1.0,1.0
vaibhavsagar,1397221122.0,23.0,22.0
vajrapani666,1351376881.0,31.0,13.0
vasilakisfil,1410447220.0,62.0,45.0
vasilipupkin,1347202102.0,1093.0,1044.0
verizon_paul,1462212488.0,3.0,4.0
vermontdevil,1224202461.0,2868.0,648.0
victormustar,1361536305.0,43.0,15.0
viliam_jobko,1430341564.0,5.0,2.0
vinsingh0289,1509967999.0,-2.0,2.0
vishalkgupta,1314974010.0,28.0,48.0
vitoralmeida,1390174915.0,16.0,17.0
voanhduy1512,1379843343.0,1.0,1.0
vocatus_gate,1443034148.0,751.0,253.0
voidmain0001,1489153966.0,151.0,27.0
voodooranger,1488248239.0,151.0,11.0
w00tw00tw00t,1485472012.0,63.0,21.0
walterstucco,1373450105.0,151.0,287.0
warriorkitty,1428145679.0,208.0,29.0
wastedbrains,1171937797.0,652.0,305.0
wavefunction,1361546659.0,5043.0,2261.0
wayfaringrob,1299087134.0,7.0,15.0
waynecochran,1350147272.0,558.0,212.0
wbillingsley,1338523133.0,681.0,200.0
webdevatwork,1465572541.0,32.0,3.0
weishigoname,1385609451.0,-2.0,35.0
whatever9089,1504234931.0,-1.0,2.0
whiddershins,1332897225.0,2948.0,564.0
whywhywhywhy,1475931061.0,125.0,65.0
willholloway,1347308760.0,1787.0,451.0
williamstein,1353878371.0,2538.0,468.0
willstrafach,1455855482.0,696.0,438.0
winstonewert,1436335096.0,310.0,191.0
winterismute,1286091640.0,410.0,74.0
wiradikusuma,1294970559.0,1932.0,684.0
withparadox2,1371803892.0,-1.0,3.0
wittgenstein,1284038436.0,46.0,30.0
wonder_bread,1492178294.0,137.0,95.0
wonderwonder,1481496011.0,717.0,116.0
woodandsteel,1452226321.0,1117.0,944.0
wordpressdev,1417982003.0,58.0,59.0
wordsarewind,1486249242.0,8.0,5.0
wordupmaking,1493684044.0,144.0,70.0
wunderkammer,1504300501.0,2.0,1.0
wutwutwutwut,1497242777.0,170.0,40.0
wyattwartels,1505775562.0,1.0,2.0
xtrimsky1234,1489027372.0,3.0,12.0
xxxdarrenxxx,1498464943.0,38.0,75.0
yigitozkavci,1458919667.0,18.0,7.0
yourapostasy,1317676152.0,1730.0,689.0
ypeterholmes,1322718449.0,178.0,54.0
yummyfajitas,1202011551.0,41735.0,12329.0
yuriydyrenko,1475555039.0,0.0,7.0
zapperdapper,1495789728.0,252.0,104.0
zelphir_kalt,1491732172.0,0.0,3.0
zephyrfalcon,1200981333.0,2201.0,434.0
zeyneptunali,1499247180.0,1.0,1.0
zonethundery,1509026528.0,14.0,2.0
0x53-61-6C-74,1503585187.0,-5.0,2.0
11thEarlOfMar,1382105740.0,3367.0,1059.0
4thwaywastrel,1499757517.0,4.0,5.0
8bellyoctopus,1399416177.0,1.0,3.0
8f2ab37a-ed6c,1415335041.0,12.0,2.0
AMDGfxManager,1512174033.0,1.0,1.0
AdamFernandez,1319751438.0,1030.0,164.0
Adamantcheese,1489000967.0,46.0,30.0
AdmiralAsshat,1381167698.0,8268.0,1179.0
AdrianRossouw,1323209286.0,1055.0,595.0
AerostratSoft,1512669914.0,1.0,1.0
AimeeFormlabs,1504706419.0,1.0,7.0
AndreiVajnaII,1273659917.0,258.0,24.0
AndrewKemendo,1344357689.0,9863.0,2862.0
AndrewOMartin,1409152953.0,687.0,186.0
Anil-Shrestha,1362033586.0,39.0,12.0
AnnoyingSwede,1484043311.0,1.0,3.0
ArmandGrillet,1455213556.0,398.0,45.0
AtheistOfFail,1468500809.0,340.0,175.0
AtomicOrbital,1385489633.0,90.0,31.0
BadassFractal,1303946208.0,1927.0,735.0
BillyParadise,1394476459.0,150.0,88.0
BlackEspresso,1317971392.0,7.0,1.0
Blockchain_TD,1507108858.0,8.0,2.0
BoiledCabbage,1490507821.0,1250.0,281.0
Bouncingsoul1,1424880395.0,285.0,63.0
Brian_K_White,1465016871.0,13.0,12.0
Bucephalus355,1499448499.0,158.0,35.0
Caveman_Coder,1491184477.0,551.0,292.0
ChanningAllen,1273874376.0,708.0,50.0
ChrisNorstrom,1298300901.0,4389.0,1111.0
ClashTheBunny,1378796622.0,154.0,124.0
Cole_Jontrane,1494704474.0,2.0,9.0
CombinatorWhy,1494683830.0,-4.0,1.0
Communitivity,1301154194.0,222.0,73.0
CryptoFascist,1497627975.0,54.0,26.0
DannyDaemonic,1500732152.0,28.0,9.0
DannyDouglass,1382038528.0,17.0,2.0
Dannymetconan,1488498540.0,7.0,2.0
DarkKomunalec,1480165326.0,696.0,404.0
DaveSchmindel,1477409121.0,0.0,3.0
DeadReckoning,1461802832.0,181.0,19.0
DoctorPenguin,1510141035.0,-3.0,1.0
DodgyEggplant,1314875955.0,558.0,246.0
DominikPeters,1405680909.0,216.0,31.0
DoofusOfDeath,1438253585.0,881.0,238.0
DoreenMichele,1511823314.0,845.0,313.0
DoubleGlazing,1465553583.0,1069.0,71.0
DubiousPusher,1408472650.0,912.0,237.0
En_gr_Student,1475183498.0,39.0,31.0
Endgame_hired,1467394889.0,1.0,3.0
FearNotDaniel,1499860340.0,2.0,7.0
FidelCashflow,1504210018.0,19.0,11.0
FigmentEngine,1302863474.0,42.0,41.0
FilipeRamalho,1491317780.0,1.0,1.0
Florin_Andrei,1289524417.0,6117.0,2391.0
ForHackernews,1382022801.0,8006.0,2022.0
GICodeWarrior,1264554951.0,600.0,117.0
GavinAnderegg,1326763165.0,42.0,21.0
GiphyIsHiring,1484515416.0,1.0,2.0
HateInAPuddle,1498055459.0,16.0,8.0
HurrdurrHodor,1472201341.0,135.0,33.0
ICEHealthSyst,1512147901.0,2.0,1.0
IamHWengineer,1458345836.0,47.0,9.0
Iknowthatfeel,1491284398.0,-4.0,2.0
InclinedPlane,1253657907.0,28991.0,8199.0
JasonMerriman,1493656109.0,3.0,4.0
JeremyHerrman,1257357512.0,86.0,36.0
JeroenRansijn,1358809907.0,40.0,42.0
JimWestergren,1337252808.0,248.0,103.0
JohnnyConatus,1465840238.0,436.0,68.0
Johnny_Brahms,1415691908.0,1060.0,382.0
JonnyB_Amazon,1469629221.0,19.0,17.0
KOsborneThanx,1512154322.0,1.0,1.0
KaoruAoiShiho,1317433787.0,939.0,519.0
Katastrophial,1488129283.0,3.0,5.0
KerrickStaley,1346996816.0,363.0,88.0
KrishnaHarish,1410778475.0,-1.0,2.0
LisaHelloSign,1509558332.0,1.0,1.0
LookASquirrel,1486827665.0,2.0,3.0
LoonyBalloony,1485964418.0,117.0,94.0
LordHumungous,1365318810.0,1052.0,409.0
LorenzoLlamas,1430770251.0,22.0,25.0
MakeUsersWant,1242659376.0,49.0,40.0
Matt-EYGigNow,1509637939.0,1.0,3.0
MattGreenburg,1374268832.0,3.0,8.0
MatthewWilkes,1351249284.0,776.0,253.0
MaulingMonkey,1361053521.0,2279.0,967.0
MeganEFurlano,1512155079.0,1.0,1.0
MithrilTuxedo,1490632317.0,19.0,5.0
MitjaBezensek,1407230219.0,211.0,34.0
MongoDB_Jason,1483553830.0,1.0,1.0
NataliaPuntel,1485978550.0,1.0,3.0
Negitivefrags,1330594259.0,2946.0,430.0
NikolaeVarius,1445437654.0,764.0,263.0
NotSammyHagar,1415988336.0,662.0,444.0
NotUsingLinux,1454103119.0,32.0,35.0
OnePostWonder,1508092937.0,4.0,7.0
OoTheNigerian,1233172746.0,4396.0,690.0
OrenGreenberg,1485988476.0,2.0,1.0
OrthoMetaPara,1448113245.0,32.0,23.0
Overtonwindow,1445099618.0,2889.0,1101.0
