user,created,karma,submitted
jmattiace,1458837415.0,1.0,1.0
jmcdiesel,1470165538.0,990.0,297.0
jmckenzie,1405527933.0,2.0,1.0
jmedwards,1296668171.0,740.0,148.0
jmeng2017,1506982042.0,1.0,1.0
jmnicolas,1387793052.0,1681.0,1053.0
jmorphy88,1404356529.0,93.0,62.0
jnordwick,1433517021.0,1844.0,660.0
joe563323,1423219867.0,125.0,217.0
joe636434,1487386578.0,5.0,5.0
joeATkira,1501604007.0,4.0,8.0
joe_hills,1432060254.0,16.0,3.0
joe_momma,1410362604.0,19.0,36.0
joebeetee,1335187110.0,471.0,113.0
joefarish,1299022774.0,159.0,145.0
joelanman,1269256813.0,456.0,114.0
joelennon,1362177168.0,164.0,82.0
joepie91_,1392141252.0,1233.0,411.0
joergrech,1351238626.0,0.0,3.0
joezydeco,1242251764.0,13374.0,4748.0
johndevor,1224291158.0,533.0,194.0
johndough,1487446363.0,20.0,12.0
johngalt_,1507050989.0,12.0,1.0
johnhenry,1301351092.0,1293.0,516.0
johnlorry,1489592170.0,8.0,7.0
johnmc408,1458318695.0,10.0,9.0
johnmurch,1175207556.0,130.0,266.0
johnrball,1454339924.0,4.0,41.0
johnsimer,1490451002.0,6.0,11.0
jon_black,1359453408.0,81.0,67.0
jonaldomo,1255523215.0,227.0,149.0
jonaliang,1493698407.0,2.0,4.0
jonashaag,1483396322.0,1.0,1.0
jonathonf,1381766941.0,645.0,181.0
jonbarker,1380851024.0,189.0,159.0
jondubois,1419848300.0,4218.0,1280.0
jonnytran,1186203582.0,751.0,189.0
jonstokes,1263518448.0,3020.0,214.0
jordan314,1494616540.0,8.0,3.0
jordanlev,1239727519.0,1536.0,495.0
jordonwii,1322708055.0,99.0,72.0
joshaidan,1302018294.0,648.0,227.0
joshdance,1344377244.0,1138.0,632.0
joshlemer,1422211970.0,177.0,60.0
joshscorp,1482847693.0,2.0,1.0
jotjotzzz,1415894375.0,89.0,76.0
joyofdata,1389297796.0,132.0,99.0
jpalmucci,1359932915.0,3.0,4.0
jpalomaki,1278656298.0,2242.0,697.0
jpeg_hero,1336450380.0,716.0,254.0
jpeloquin,1428605192.0,16.0,6.0
jpkeisala,1316866803.0,193.0,134.0
jplayer01,1350809852.0,131.0,46.0
jrgifford,1297851781.0,877.0,116.0
jrimbault,1491293888.0,447.0,218.0
jrimclean,1448509411.0,12.0,7.0
jrnichols,1364936874.0,395.0,453.0
jrwiegand,1482427541.0,327.0,15.0
jsanroman,1332996315.0,31.0,29.0
jsgoller1,1484523170.0,19.0,5.0
jstimpfle,1432236882.0,1100.0,752.0
jtwaleson,1344402259.0,565.0,106.0
juancampa,1351561142.0,85.0,57.0
julbaxter,1380650991.0,119.0,47.0
jumasheff,1389772025.0,108.0,63.0
justanton,1475016426.0,375.0,35.0
justifier,1401123503.0,790.0,573.0
justinmoh,1472788986.0,-4.0,5.0
juulikene,1484656659.0,5.0,10.0
jwhitlark,1212180392.0,809.0,301.0
jwilliams,1218468102.0,4723.0,1536.0
jwtadvice,1466017725.0,1092.0,334.0
jzymbaluk,1404927291.0,196.0,66.0
k-mcgrady,1302000846.0,15004.0,4547.0
k7carlton,1483461852.0,-1.0,2.0
kahrkunne,1466361747.0,129.0,242.0
kaizendad,1446750096.0,158.0,21.0
kalefranz,1368220791.0,87.0,42.0
kampsduac,1406943001.0,22.0,12.0
kangdolit,1491921182.0,28.0,8.0
kanwisher,1267632611.0,618.0,220.0
kapilkale,1282179462.0,2614.0,258.0
karatcate,1509569213.0,1.0,1.0
karatkier,1476461634.0,0.0,21.0
kardashev,1420921376.0,204.0,31.0
kardianos,1487715885.0,204.0,17.0
kareldonk,1480625671.0,19.0,40.0
karkisuni,1481730147.0,39.0,13.0
karllager,1469134962.0,295.0,49.0
karmakaze,1335193357.0,387.0,353.0
karpodiem,1296569770.0,223.0,92.0
karussell,1288627704.0,609.0,265.0
kasperset,1299123304.0,485.0,100.0
katyinnes,1491339265.0,1.0,1.0
kavitavvp,1506965450.0,1.0,2.0
kazinator,1404339283.0,10231.0,6470.0
kbuchanan,1463679736.0,211.0,31.0
kcrossncc,1499369099.0,1.0,3.0
keerthiko,1346836275.0,2297.0,313.0
keithwhor,1363279573.0,1059.0,241.0
kemenaran,1295600022.0,119.0,17.0
kemerover,1501009080.0,52.0,25.0
kenaddams,1508153851.0,-1.0,2.0
kenbaylor,1444852398.0,295.0,63.0
kennydude,1429704750.0,352.0,216.0
kenrick95,1386898068.0,1016.0,188.0
kevindong,1467429779.0,460.0,96.0
kevingadd,1244399323.0,8196.0,2026.0
kevinwang,1397371930.0,508.0,274.0
keypusher,1303126759.0,1298.0,497.0
kfkhalili,1488379861.0,2.0,10.0
khanbalam,1491310082.0,5.0,1.0
khasan222,1476891075.0,14.0,4.0
khedoros1,1475277736.0,2230.0,1437.0
khowanitz,1490968047.0,2.0,2.0
kidproquo,1324787022.0,19.0,47.0
kierantie,1471219018.0,279.0,21.0
kiliankoe,1394185409.0,205.0,75.0
killercup,1336831442.0,789.0,180.0
kilroy123,1305260966.0,1969.0,565.0
king_kerr,1478130246.0,74.0,43.0
kingjacob,1291931602.0,18.0,32.0
kingmanaz,1309272007.0,453.0,301.0
kingnight,1359673780.0,258.0,170.0
kiproping,1421145760.0,90.0,38.0
kirRoyale,1476210794.0,10.0,15.0
kiyanwang,1390755553.0,6404.0,1971.0
kkajanaku,1448536139.0,5.0,9.0
kkouddous,1256648629.0,32.0,6.0
kleebeesh,1442844415.0,53.0,16.0
klondike_,1494705698.0,397.0,61.0
klttunets,1508361146.0,15.0,4.0
kminehart,1468501921.0,175.0,68.0
knicholes,1350914348.0,346.0,187.0
kobayashi,1441741422.0,1146.0,415.0
kodeninja,1261131165.0,19.0,17.0
kolemcrae,1288284858.0,299.0,120.0
kooolio22,1485991719.0,1.0,1.0
koopuluri,1424348594.0,79.0,40.0
kpaddie10,1509739345.0,0.0,1.0
krashidov,1308783529.0,211.0,86.0
kris99999,1485981847.0,4.0,2.0
krisgenre,1356678347.0,414.0,184.0
krishicks,1422082081.0,142.0,32.0
kristianc,1310568712.0,3604.0,611.0
kristianp,1235631339.0,2802.0,1011.0
kseifried,1342672208.0,39.0,22.0
kseistrup,1225059169.0,1300.0,371.0
kstenerud,1296666024.0,5098.0,1493.0
ktRolster,1443379982.0,4142.0,1724.0
kunalslab,1439441754.0,8.0,10.0
kureikain,1264268753.0,147.0,122.0
kutkloon7,1425745606.0,814.0,286.0
kylebebak,1449677276.0,50.0,14.0
kylecazar,1357929553.0,20.0,4.0
kyledrake,1228849689.0,5894.0,564.0
kylelibra,1271899747.0,2077.0,442.0
kyleperik,1496165872.0,1.0,7.0
kyzlaitis,1459854788.0,0.0,1.0
l3m0ndr0p,1446569396.0,37.0,95.0
lacagrl17,1504497890.0,6.0,18.0
lackbeard,1171959970.0,1740.0,191.0
lafar6502,1380223078.0,167.0,291.0
lanbanger,1482330242.0,32.0,11.0
landmark3,1465379690.0,14.0,14.0
landstrom,1382020185.0,4.0,8.0
lanekelly,1368483289.0,17.0,9.0
larsnlden,1506972188.0,1.0,2.0
late2part,1330925104.0,1754.0,756.0
latortuga,1172049530.0,824.0,320.0
laurencei,1338650424.0,701.0,207.0
laurentdc,1469392665.0,418.0,113.0
lawowners,1510293789.0,2.0,3.0
lazyjones,1342774450.0,2847.0,1262.0
leadpages,1434472324.0,10.0,22.0
learnf007,1317108223.0,2.0,2.0
ledgerdev,1469128919.0,96.0,61.0
leegutman,1446483517.0,7.0,17.0
leemailll,1454459047.0,185.0,89.0
leepowers,1357615444.0,508.0,213.0
leereeves,1423226445.0,3646.0,1567.0
legitster,1420140831.0,810.0,174.0
legoman06,1464802784.0,3.0,3.0
legutierr,1311260743.0,1521.0,376.0
leovander,1374115013.0,29.0,33.0
lessandro,1292329282.0,2.0,1.0
letlambda,1504364577.0,114.0,34.0
levlandau,1331455288.0,280.0,135.0
lexalizer,1332422051.0,25.0,18.0
lexi-mono,1389968708.0,43.0,38.0
liberte82,1426786314.0,312.0,209.0
libertyEQ,1507924002.0,95.0,118.0
lightbyte,1467413802.0,1005.0,290.0
liglesias,1507571005.0,1.0,1.0
likelynew,1490816616.0,198.0,151.0
lillesvin,1460233813.0,194.0,59.0
limeblack,1315785779.0,247.0,196.0
linkmotif,1429801337.0,746.0,363.0
liquidise,1323792882.0,2163.0,383.0
litcharts,1506959627.0,2.0,1.0
liuxiaobo,1500034331.0,1.0,1.0
lmirantes,1509554830.0,1.0,1.0
localhost,1304202249.0,289.0,69.0
lochlainn,1373037390.0,21.0,12.0
locnguyen,1235254089.0,17.0,8.0
logingone,1434994840.0,324.0,144.0
lokimedes,1464935404.0,29.0,11.0
london888,1402588008.0,76.0,62.0
longsleep,1335874943.0,25.0,15.0
lookingfj,1487693043.0,9.0,12.0
lootsauce,1299788877.0,293.0,63.0
loppers92,1470556132.0,724.0,116.0
lordnacho,1410353100.0,5169.0,1248.0
lordshiny,1493156843.0,1.0,2.0
lostctown,1505274290.0,81.0,4.0
lovely204,1429786494.0,2.0,9.0
lovemenot,1363130393.0,904.0,380.0
lpolovets,1239988554.0,3660.0,668.0
lscholten,1485374026.0,2.0,2.0
lucidlive,1417017009.0,8.0,4.0
luckydata,1378247352.0,297.0,152.0
luckydude,1259719832.0,2570.0,733.0
ludwigvan,1275466057.0,970.0,371.0
lurker456,1490352603.0,159.0,70.0
luvz2code,1446927359.0,12.0,7.0
lwright17,1496336826.0,1.0,6.0
lynfogeek,1407771758.0,73.0,12.0
m0d0nne11,1389228726.0,4.0,9.0
mSparks43,1495023929.0,0.0,15.0
m_mueller,1364772662.0,3512.0,1701.0
macawfish,1447545532.0,1317.0,551.0
macinjosh,1285286528.0,440.0,127.0
madamelic,1471976833.0,853.0,310.0
madhadron,1328904169.0,828.0,155.0
madilonts,1500558079.0,8.0,2.0
madmax108,1342250440.0,2101.0,250.0
madmulita,1397153946.0,117.0,28.0
maephisto,1431073679.0,48.0,23.0
mailshanx,1332680767.0,182.0,157.0
makecheck,1203269938.0,5830.0,2013.0
makeramen,1267404501.0,2242.0,369.0
makmanalp,1248689948.0,7957.0,1909.0
makrueger,1498853931.0,1.0,2.0
malandrew,1278631533.0,8221.0,4240.0
malloreon,1258566165.0,1000.0,237.0
manibatra,1350777650.0,149.0,108.0
marchenko,1444642136.0,575.0,199.0
marcuskaz,1274850235.0,476.0,106.0
mariano54,1390797222.0,27.0,13.0
mark-ruwt,1300930108.0,200.0,80.0
markburns,1329573126.0,153.0,79.0
markdog12,1415896446.0,791.0,220.0
marknadal,1296693034.0,1267.0,714.0
markoutso,1484946578.0,48.0,6.0
markussss,1506516733.0,31.0,5.0
marmaduke,1334086083.0,550.0,348.0
marmot777,1467352408.0,224.0,341.0
marsrover,1421629591.0,575.0,133.0
martalist,1486041951.0,91.0,47.0
martin_ky,1501536190.0,32.0,23.0
martinald,1367947427.0,1350.0,462.0
martingxx,1470751499.0,151.0,9.0
martinvol,1345837294.0,143.0,39.0
mate_soos,1487331569.0,125.0,7.0
matheweis,1393544081.0,1317.0,490.0
mathrawka,1282005834.0,929.0,310.0
mattchamb,1364711934.0,347.0,80.0
mattcoles,1484308736.0,241.0,48.0
mattconde,1499693955.0,1.0,1.0
mattdodge,1437434045.0,5.0,7.0
matthberg,1482645666.0,846.0,213.0
mattkevan,1360754842.0,1184.0,259.0
mattspitz,1287078471.0,232.0,56.0
mauvehaus,1349820498.0,386.0,94.0
mauzepeda,1347839551.0,1.0,1.0
maxbutler,1484329664.0,3.0,2.0
maxfurman,1456864692.0,157.0,47.0
mcheshier,1340347160.0,69.0,16.0
mchught12,1504288949.0,1.0,4.0
mcmoose75,1399307178.0,58.0,11.0
mcrmonkey,1365868488.0,4.0,12.0
mdpopescu,1377553795.0,564.0,500.0
mebassett,1224171778.0,535.0,91.0
med_abidi,1397138113.0,1.0,5.0
meddlepal,1297574784.0,2539.0,725.0
megablast,1272414281.0,4015.0,1842.0
megaman22,1375959902.0,1550.0,478.0
megapatch,1359753123.0,82.0,24.0
melicerte,1336050388.0,72.0,66.0
melissamb,1499826684.0,0.0,2.0
melonakos,1273022597.0,179.0,162.0
meri_dian,1489429108.0,1380.0,292.0
mericsson,1311963175.0,152.0,41.0
merpnderp,1385497459.0,1890.0,819.0
merricksb,1481804151.0,103.0,134.0
metaphorm,1360628320.0,3182.0,1532.0
methehack,1322847051.0,886.0,216.0
mettamage,1433101441.0,497.0,203.0
mfabbri77,1352872213.0,35.0,17.0
mfisher87,1390438576.0,329.0,152.0
mflindell,1331727282.0,33.0,88.0
mherrmann,1385551730.0,1157.0,433.0
mhsabbagh,1474440900.0,222.0,22.0
mi100hael,1470270944.0,2578.0,597.0
mickeyben,1254160046.0,1880.0,265.0
micro_cam,1324620244.0,695.0,272.0
microdrum,1492268659.0,4.0,5.0
microtheo,1415882170.0,74.0,16.0
mijoharas,1402574944.0,421.0,304.0
mikeflynn,1223794053.0,275.0,61.0
mikehines,1377153240.0,41.0,21.0
mikehking,1308255227.0,1.0,1.0
mikekchar,1421379894.0,6068.0,1366.0
mikesabat,1173152218.0,269.0,155.0
mikeycgto,1295544217.0,102.0,34.0
milesrout,1481416149.0,252.0,344.0
milesward,1326480040.0,196.0,53.0
milkytron,1437157907.0,247.0,119.0
millstone,1353641318.0,3047.0,909.0
milly1993,1493419376.0,593.0,113.0
millzlane,1309800079.0,238.0,135.0
mindcrime,1207377875.0,20533.0,7537.0
mindvirus,1392683093.0,175.0,45.0
minikites,1322824350.0,3053.0,862.0
minimaxir,1332620100.0,25356.0,5047.0
mintplant,1323743108.0,7678.0,1529.0
mintskoal,1381715278.0,2.0,3.0
mirriaduk,1491315431.0,2.0,4.0
misa_misa,1490701519.0,9.0,18.0
mistercow,1241908266.0,8981.0,3126.0
mistermcg,1484318072.0,2.0,1.0
mitchellh,1216403228.0,4709.0,411.0
mixedCase,1454796600.0,1717.0,744.0
mixedmath,1420936040.0,550.0,98.0
mjbrownie,1362018639.0,6.0,8.0
mjkrooker,1509561270.0,13.0,1.0
mkagenius,1388599607.0,1421.0,605.0
mklarmann,1426161344.0,73.0,20.0
mkoehrsen,1493657621.0,2.0,2.0
mleonhard,1203993606.0,1041.0,399.0
mlsarecmg,1462631672.0,180.0,81.0
mmahemoff,1294613790.0,5708.0,1156.0
mmargerum,1457009235.0,55.0,109.0
mmorearty,1299558042.0,176.0,16.0
mmsimanga,1353703015.0,486.0,118.0
mmurph211,1295921249.0,102.0,41.0
mncharity,1474168270.0,440.0,231.0
moizsajid,1426871853.0,1.0,4.0
monokrome,1268815370.0,74.0,72.0
mooktakim,1235993308.0,48.0,20.0
mooneater,1192165441.0,725.0,328.0
more_corn,1428512100.0,77.0,56.0
morehuman,1465558582.0,181.0,241.0
morgzilla,1435009050.0,27.0,2.0
morpheism,1241535185.0,46.0,16.0
mosselman,1331219202.0,1262.0,485.0
mpounsett,1499722837.0,0.0,1.0
mratzloff,1332441023.0,3458.0,1179.0
mrdrozdov,1349135470.0,777.0,407.0
mrgriscom,1338845580.0,354.0,112.0
mrlaserOO,1490349424.0,1.0,1.0
mrschwabe,1287850295.0,1078.0,402.0
mrskeltal,1482422330.0,42.0,22.0
mrspeaker,1259401095.0,5005.0,731.0
msadowski,1494272773.0,5.0,9.0
msavelyev,1485967773.0,2.0,3.0
mskullcap,1507726089.0,3.0,1.0
mstipetic,1350067211.0,70.0,48.0
mtarnovan,1234663431.0,586.0,255.0
mthoodlum,1487088896.0,4.0,4.0
mtokunaga,1438192069.0,3.0,7.0
mulletboy,1387443597.0,44.0,8.0
muppetman,1262380426.0,1189.0,280.0
mustaflex,1468635675.0,61.0,30.0
mvitorino,1332586680.0,228.0,77.0
mvonthron,1419862673.0,6.0,7.0
mwolf8078,1485923474.0,1.0,2.0
mzuercher,1504808975.0,1.0,1.0
naboavida,1367923064.0,3.0,2.0
naikrovek,1239424057.0,69.0,56.0
nandorsky,1416513474.0,34.0,45.0
nannePOPI,1481856775.0,32.0,15.0
nanospeck,1413356301.0,108.0,72.0
nappy-doo,1355508622.0,597.0,100.0
narrowtux,1485183765.0,53.0,40.0
nashashmi,1383142015.0,1012.0,636.0
natmaster,1217323470.0,941.0,480.0
nawtacawp,1450719767.0,286.0,85.0
nbhartiya,1331723093.0,22.0,16.0
nebulous1,1385688077.0,321.0,99.0
necessity,1428260006.0,1310.0,412.0
neelkadia,1415421511.0,19.0,70.0
neerkumar,1497894400.0,109.0,28.0
nehushtan,1446466909.0,36.0,7.0
neilellis,1328105884.0,732.0,303.0
neillyons,1383079354.0,22.0,42.0
neilsimp1,1459355881.0,185.0,83.0
neomantra,1362178129.0,85.0,40.0
nerdbaggy,1488639281.0,36.0,7.0
netaustin,1285704698.0,422.0,56.0
networked,1324412236.0,10693.0,1706.0
neuralzen,1241114516.0,13.0,19.0
neurocroc,1444034176.0,101.0,81.0
newfffast,1506437819.0,8.0,1.0
newhouseb,1234776231.0,1551.0,335.0
newman314,1266707548.0,2861.0,1582.0
newshorts,1474418236.0,23.0,15.0
newsmania,1505349034.0,95.0,29.0
nexfitter,1489968836.0,5.0,1.0
nh2903840,1485993393.0,9.0,2.0
nice_byte,1440307606.0,299.0,135.0
nichochar,1344370542.0,1059.0,266.0
nicoburns,1450969600.0,360.0,91.0
nielsabel,1486732370.0,-10.0,15.0
nikhizzle,1309050505.0,252.0,72.0
nikkisnow,1327607801.0,20.0,18.0
niklasrde,1476974798.0,101.0,48.0
ninegunpi,1507126198.0,55.0,28.0
ninjamayo,1409088774.0,37.0,29.0
nitindhar,1485957742.0,1.0,1.0
nitwit005,1418162075.0,789.0,339.0
nixpulvis,1369023033.0,199.0,76.0
nlightcho,1381843162.0,158.0,16.0
nnonynous,1490249554.0,6.0,1.0
no_wizard,1478044610.0,333.0,178.0
noahmbarr,1351617647.0,344.0,93.0
nodemaker,1324483379.0,875.0,358.0
noelwelsh,1269265815.0,4270.0,1060.0
nogenerix,1488934462.0,1.0,8.0
nogridbag,1376663726.0,580.0,225.0
noir_lord,1364138392.0,8214.0,2828.0
noisy_boy,1337476434.0,441.0,186.0
noobermin,1381357152.0,5142.0,1712.0
not-sbrin,1508605690.0,17.0,8.0
notalaser,1449842816.0,1317.0,320.0
notmarkus,1345136871.0,179.0,46.0
notriddle,1435963176.0,50.0,42.0
novalis78,1355626576.0,414.0,297.0
novocaine,1293666390.0,67.0,20.0
npalrecha,1265681794.0,75.0,18.0
npiazza83,1471898518.0,29.0,106.0
nradam123,1495768641.0,2.0,7.0
nthcolumn,1417348678.0,606.0,505.0
nthompson,1458496380.0,162.0,21.0
nullsmack,1400281873.0,37.0,8.0
nullspace,1327809628.0,980.0,83.0
numinary1,1435834914.0,210.0,17.0
numlocked,1250513194.0,1935.0,278.0
nutbutter,1401891610.0,29.0,11.0
nwmcsween,1274042902.0,632.0,571.0
nxsynonym,1493048598.0,1015.0,272.0
oaktowner,1365637422.0,493.0,171.0
oaosman84,1483447780.0,3.0,1.0
obstacle1,1351060160.0,1712.0,426.0
obstinate,1420142189.0,983.0,591.0
obulpathi,1312083650.0,570.0,131.0
octoploid,1327156788.0,730.0,63.0
oferzelig,1398898571.0,158.0,149.0
ogre_magi,1507242413.0,152.0,17.0
oh-kumudo,1507197503.0,95.0,36.0
ohsnapman,1358841377.0,109.0,37.0
ohstopitu,1459388906.0,797.0,316.0
okhudeira,1307331862.0,141.0,57.0
old-gregg,1228332981.0,7475.0,1033.0
olegkikin,1262652951.0,1670.0,534.0
olivierva,1474012687.0,66.0,10.0
oliwarner,1337166481.0,1543.0,542.0
omnibrain,1363799375.0,4636.0,477.0
omurphy27,1486079071.0,77.0,15.0
once_upon,1505994970.0,2.0,2.0
oncojacob,1456856828.0,29.0,9.0
oolongtea,1493665810.0,3.0,3.0
openmosix,1311853873.0,728.0,172.0
openthito,1379829360.0,3.0,2.0
opportune,1484697029.0,2237.0,423.0
orblivion,1235769751.0,2237.0,1095.0
oregondan,1390606332.0,15.0,14.0
orsenthil,1362241242.0,135.0,79.0
oscarjd74,1497535137.0,6.0,1.0
osetinsky,1332947129.0,106.0,95.0
ossmaster,1477577734.0,6.0,26.0
otakucode,1264941927.0,2386.0,808.0
outericky,1360710530.0,686.0,268.0
owenconti,1453917702.0,20.0,20.0
pabosheki,1484007928.0,1.0,1.0
pacoverdi,1277301141.0,100.0,52.0
paddymann,1503558434.0,9.0,1.0
padraic7a,1389781331.0,812.0,106.0
padseeker,1340898527.0,552.0,208.0
pamelafox,1267570956.0,1188.0,160.0
papabrown,1491505124.0,67.0,33.0
paperpunk,1311602348.0,181.0,35.0
paperwork,1310651383.0,412.0,163.0
parasight,1334226010.0,254.0,104.0
parennoob,1364271431.0,2150.0,829.0
parisidau,1397451595.0,106.0,19.0
pasbesoin,1172691491.0,5209.0,3859.0
pascalxus,1439762019.0,912.0,432.0
pastaking,1325561957.0,72.0,61.0
pastelsky,1490632647.0,67.0,29.0
patricius,1295561734.0,55.0,20.0
patrickfl,1375152976.0,47.0,56.0
pattisapu,1314344314.0,198.0,125.0
paublyrne,1395574855.0,1595.0,422.0
paulirish,1215917778.0,3957.0,427.0
paulirwin,1250514627.0,53.0,18.0
paulkrush,1490828123.0,15.0,12.0
paulprins,1389987650.0,2.0,3.0
paultopia,1478107877.0,339.0,108.0
pavlakoos,1477522767.0,23.0,94.0
pawelduda,1461230277.0,45.0,10.0
pbarnes_1,1457996132.0,501.0,263.0
pcsanwald,1338987390.0,417.0,159.0
pcvarmint,1318000559.0,712.0,207.0
pdelbarba,1359947714.0,918.0,283.0
pdeuchler,1314927656.0,2791.0,566.0
peapicker,1288283889.0,611.0,298.0
peatfreak,1333411691.0,145.0,51.0
pedalpete,1214367841.0,4054.0,3192.0
pelmenept,1476074152.0,1.0,4.0
penglish1,1296458354.0,53.0,26.0
perberlin,1478167083.0,2.0,1.0
perilunar,1456976090.0,256.0,195.0
perl4ever,1504556794.0,85.0,53.0
perryprog,1481229678.0,54.0,67.0
perteraul,1486504642.0,1.0,7.0
peteforde,1251234037.0,5250.0,714.0
peteretep,1304218828.0,11193.0,3119.0
peterhunt,1254118144.0,2782.0,421.0
peterjlee,1352402724.0,354.0,81.0
peterjmag,1293736716.0,1397.0,232.0
petrikapu,1461620712.0,39.0,25.0
phamilton,1248811271.0,3713.0,1417.0
phant0mas,1437560066.0,24.0,5.0
phantarch,1435852803.0,234.0,63.0
phereford,1175001174.0,244.0,107.0
phillytom,1265215253.0,163.0,67.0
philwelch,1237825224.0,24490.0,8552.0
phlakaton,1410810091.0,282.0,98.0
phoboslab,1266332801.0,4644.0,311.0
photonios,1428650578.0,134.0,71.0
piemonkey,1395933039.0,135.0,13.0
pilingual,1436251336.0,124.0,42.0
pinewurst,1422049594.0,1427.0,496.0
pinouchon,1360140713.0,203.0,93.0
piquadrat,1311341344.0,1117.0,111.0
pixelvita,1483566405.0,4.0,2.0
pjacobson,1347474241.0,5.0,9.0
pjdorrell,1279705328.0,103.0,126.0
pjkundert,1230937810.0,214.0,96.0
pjzedalis,1175477547.0,68.0,75.0
pklausler,1451501236.0,2413.0,900.0
plaidfuji,1500468104.0,126.0,31.0
platinumm,1484723829.0,4.0,2.0
plusbryan,1160455509.0,2745.0,437.0
pmanfrini,1512381276.0,1.0,1.0
pmoriarty,1399167677.0,19309.0,3295.0
pnw_hazor,1471025682.0,45.0,42.0
pokermike,1497968375.0,9.0,1.0
polishTar,1483601312.0,290.0,38.0
polskibus,1352791162.0,2723.0,1033.0
polymeris,1431532976.0,104.0,35.0
pondruska,1403016057.0,31.0,15.0
pontifier,1268711014.0,521.0,209.0
poofyleek,1283203573.0,54.0,38.0
porfirium,1495739693.0,84.0,107.0
posterboy,1467831059.0,327.0,1083.0
postfacto,1494603050.0,52.0,6.0
pratap103,1437763649.0,482.0,56.0
pravinb19,1486437139.0,1.0,1.0
prbuckley,1199552002.0,1241.0,238.0
prdonahue,1444031931.0,394.0,139.0
prodtorok,1480639626.0,66.0,47.0
