user,created,karma,submitted
StudyAnimal,1263826924.0,465.0,167.0
StylusEater,1314111976.0,42.0,12.0
SunShiranui,1408713351.0,591.0,94.0
Supermighty,1256043916.0,1117.0,283.0
SurrealSoul,1465494180.0,359.0,92.0
SydneyCohan,1512496852.0,6.0,1.0
SydneyKnerd,1491311649.0,4.0,8.0
TLLtchvL8KZ,1482932946.0,8.0,10.0
TYPE_FASTER,1281045624.0,532.0,347.0
TailorJones,1493156293.0,-2.0,22.0
TaylorSwift,1443285056.0,116.0,14.0
Teamwork123,1509559144.0,1.0,1.0
Tempest1981,1437267487.0,766.0,513.0
Tenhundfeld,1315493278.0,1153.0,283.0
TheGirondin,1450196599.0,269.0,139.0
TheSageMage,1401912707.0,135.0,49.0
ThinkingGuy,1396359046.0,138.0,47.0
Throaway786,1502414912.0,4.0,5.0
TrueSelfDao,1506202185.0,3.0,6.0
TurboHaskal,1438760168.0,584.0,274.0
TwoNineFive,1386280839.0,85.0,20.0
Tyrannosaur,1484430259.0,24.0,24.0
UnknownGosu,1438446901.0,2.0,1.0
VanillaCafe,1366341468.0,186.0,48.0
Vaskerville,1371031606.0,24.0,18.0
VestingAxis,1459530925.0,10.0,6.0
VikingCoder,1318337508.0,3085.0,1420.0
VincentTide,1416378330.0,12.0,9.0
Vinkekatten,1472643700.0,58.0,34.0
VintageCool,1368729754.0,248.0,115.0
WarrenBaker,1495501875.0,1.0,1.0
Waterluvian,1465153652.0,3748.0,786.0
WeareHiring,1485965337.0,1.0,2.0
WellDressed,1373034041.0,190.0,39.0
Wheaties466,1465474724.0,29.0,20.0
WhitneyLand,1363204392.0,3599.0,1149.0
Will_Parker,1492458302.0,243.0,56.0
WoodenChair,1377982699.0,2096.0,604.0
Xophmeister,1351192245.0,943.0,289.0
YourInGroup,1487592344.0,1.0,1.0
YuriNiyazov,1206813178.0,2609.0,955.0
ZeroClickOk,1476303101.0,61.0,22.0
_alexander_,1403121957.0,37.0,22.0
_andromeda_,1469452203.0,-16.0,137.0
_devillain_,1469805917.0,2.0,1.0
_justinfunk,1493115839.0,38.0,16.0
aHernandezI,1496680237.0,1.0,1.0
aalleavitch,1510260323.0,175.0,67.0
aargh_aargh,1432195975.0,241.0,132.0
aarohmankad,1404269966.0,477.0,75.0
aaronbrager,1403888825.0,119.0,56.0
aaronharnly,1297014539.0,2269.0,220.0
aauthespian,1504638423.0,0.0,8.0
abainbridge,1349424009.0,350.0,89.0
abcdabcd987,1439548805.0,6.0,6.0
abecedarius,1183404771.0,4287.0,1922.0
abgoldstein,1347998550.0,1.0,3.0
abhinav7786,1433333110.0,1.0,2.0
abritishguy,1365527188.0,1555.0,358.0
abrookewood,1343821339.0,724.0,315.0
accountface,1482984195.0,332.0,119.0
achairapart,1378291214.0,774.0,145.0
acjohnson55,1349345698.0,6601.0,1911.0
acmustudent,1504749534.0,37.0,3.0
acrophiliac,1349328289.0,8.0,8.0
adambedford,1331683835.0,11.0,5.0
adamdonahue,1398782835.0,27.0,11.0
adamnemecek,1311408287.0,45145.0,5229.0
adamqureshi,1383104858.0,500.0,189.0
adamwong246,1358373627.0,376.0,190.0
adamzegelin,1350864294.0,244.0,33.0
adavidoaiei,1498676809.0,2.0,4.0
addedlovely,1332117226.0,128.0,55.0
adrianveidt,1488029695.0,2.0,8.0
advisedwang,1286891309.0,964.0,191.0
aesthetics1,1404837165.0,578.0,126.0
aetherspawn,1398635382.0,137.0,79.0
aj_icracked,1318276351.0,312.0,112.0
ajacksified,1308964883.0,741.0,139.0
ajpgrealish,1454350401.0,27.0,12.0
akhatri_aus,1381059128.0,501.0,244.0
alangpierce,1342039839.0,554.0,107.0
albertzeyer,1267554200.0,5619.0,1023.0
alex-flickr,1478188733.0,2.0,4.0
alex_hirner,1437591533.0,1019.0,129.0
alex_suzuki,1483642529.0,44.0,10.0
alexandre_m,1408736326.0,111.0,57.0
alexasmyths,1505164492.0,812.0,570.0
alexdumitru,1465952357.0,76.0,40.0
alexellison,1512146973.0,1.0,1.0
alexellisuk,1459423154.0,709.0,506.0
alexggordon,1399305604.0,842.0,115.0
alexlarsson,1318848024.0,424.0,99.0
alexleclair,1366657900.0,176.0,40.0
alexmingoia,1407096408.0,484.0,84.0
alexpeattie,1295871064.0,79.0,29.0
alexrbarlow,1318497619.0,26.0,39.0
alexreisner,1311963780.0,3.0,2.0
alfiedotwtf,1417071831.0,1380.0,309.0
allengeorge,1293902154.0,1131.0,304.0
alliejanoch,1379474152.0,20.0,19.0
allisonkopf,1485969768.0,1.0,1.0
aloewenthal,1486531689.0,1.0,1.0
aloknnikhil,1512898857.0,1.0,1.0
alphabettsy,1477691844.0,205.0,201.0
alphagrowth,1483386887.0,2.0,6.0
always_good,1449729717.0,1580.0,568.0
amarok-blue,1491024858.0,4.0,5.0
amirmansour,1318929421.0,836.0,173.0
amriksohata,1480256890.0,46.0,60.0
analognoise,1412021738.0,639.0,347.0
anandsuresh,1325016390.0,308.0,28.0
andersonmvd,1407122192.0,306.0,192.0
andmcgregor,1332864499.0,15.0,10.0
andrewclunn,1438096065.0,248.0,481.0
andrewdryga,1489187200.0,2.0,6.0
andrewfromx,1454470176.0,705.0,670.0
andrewvijay,1403893003.0,259.0,269.0
andrius4669,1413797126.0,97.0,10.0
andyfleming,1317495753.0,666.0,268.0
andygambles,1353623289.0,1442.0,235.0
andygawater,1505814197.0,-1.0,2.0
andyidsinga,1286211432.0,344.0,373.0
andythreads,1509643835.0,1.0,2.0
angry_octet,1391899673.0,1211.0,658.0
anilgulecha,1296648134.0,1621.0,519.0
anirudhgarg,1370380310.0,90.0,12.0
ankurjain10,1474158494.0,3.0,2.0
annietran90,1465255211.0,2.0,8.0
anonaggie08,1483390107.0,1.0,1.0
anorphirith,1486270932.0,5.0,18.0
anotherevan,1314538536.0,943.0,402.0
antisthenes,1461957395.0,1537.0,989.0
antoineMoPa,1430148748.0,206.0,103.0
antongribok,1450200067.0,304.0,48.0
appellation,1502500144.0,2.0,1.0
appleflaxen,1283616095.0,2030.0,593.0
arapaimaspm,1507691768.0,1.0,1.0
arca_vorago,1375279281.0,3173.0,1407.0
archiepeach,1458260260.0,140.0,7.0
armandososa,1258354628.0,3004.0,544.0
arslanahmad,1487873738.0,5.0,1.0
arthursilva,1378236711.0,257.0,151.0
artmageddon,1282662025.0,1337.0,682.0
artur_makly,1292442010.0,466.0,513.0
aruggirello,1380356660.0,394.0,376.0
asdf123lkjh,1471542586.0,1.0,9.0
asdfologist,1339628266.0,1594.0,491.0
asfdsfggtfd,1495804337.0,80.0,51.0
ashleybathe,1512440680.0,1.0,1.0
asimpletune,1365381010.0,374.0,136.0
asselinpaul,1325680124.0,292.0,202.0
astaroth360,1394923710.0,189.0,142.0
ateesdalejr,1500681743.0,45.0,63.0
ateevchopra,1379444881.0,120.0,159.0
atilimcetin,1307010304.0,150.0,23.0
aurelianito,1310229433.0,1914.0,366.0
auserperson,1495467601.0,18.0,51.0
austinhutch,1345487777.0,196.0,72.0
averagewall,1485749625.0,928.0,528.0
averydavila,1493666491.0,2.0,1.0
awakeasleep,1282689658.0,2371.0,537.0
baalexander,1227565468.0,11.0,11.0
babyrainbow,1468574148.0,121.0,352.0
baccredited,1442955367.0,529.0,163.0
baconomatic,1288651142.0,57.0,52.0
badkangaroo,1324603267.0,21.0,24.0
baristaGeek,1402976020.0,528.0,227.0
barkingtoad,1319834576.0,42.0,25.0
baruchvelez,1506276460.0,8.0,3.0
bassman9000,1438184289.0,75.0,120.0
bbrodriguez,1506971805.0,1.0,1.0
bcanzanella,1379426979.0,2.0,6.0
beaconfield,1340028727.0,26.0,7.0
beamatronic,1343174803.0,1157.0,582.0
bebopmoptop,1501719743.0,1.0,1.0
beckystreet,1504765598.0,0.0,1.0
benburleson,1296514486.0,230.0,102.0
bengalister,1382867388.0,79.0,27.0
bennyjoseph,1347944673.0,12.0,16.0
benpapillon,1406911673.0,8.0,16.0
bernaKinnek,1494348486.0,1.0,1.0
bernardlunn,1206204134.0,315.0,372.0
bertomartin,1340120796.0,52.0,74.0
bessieweiss,1455835101.0,31.0,9.0
bestrangler,1509557333.0,1.0,2.0
betadreamer,1328139577.0,409.0,139.0
biancaalves,1493717359.0,1.0,2.0
big_spammer,1493431541.0,50.0,44.0
bigbang2017,1506385143.0,1.0,1.0
bigbrooklyn,1484332180.0,27.0,6.0
biggerfisch,1391852705.0,210.0,57.0
bignerdvana,1469712932.0,6.0,8.0
billmalarky,1360288177.0,1527.0,598.0
billpollock,1362990336.0,198.0,77.0
billytetrud,1426891318.0,51.0,49.0
bingomad123,1490741252.0,38.0,49.0
bisRepetita,1440123882.0,281.0,62.0
bitcoin2017,1512819676.0,0.0,1.0
bitexploder,1293124256.0,1486.0,522.0
bitshift955,1477580023.0,35.0,7.0
bittercynic,1364425376.0,368.0,169.0
blablablaat,1388624952.0,90.0,20.0
blackjack48,1351620657.0,818.0,98.0
blackkettle,1320892671.0,264.0,99.0
blackmarker,1492966385.0,-3.0,2.0
blastofpast,1459468877.0,490.0,27.0
blinkingled,1291939443.0,4287.0,1302.0
blue_leader,1489013641.0,1.0,3.0
bluetidepro,1326815949.0,2108.0,540.0
bmuppireddy,1472308918.0,50.0,7.0
bmurphy1976,1279475716.0,540.0,163.0
bobbybob232,1498509801.0,12.0,1.0
bobbyyankou,1409662370.0,1.0,2.0
bobcostas55,1399473833.0,690.0,281.0
bobdole1234,1443148025.0,191.0,99.0
boozelclark,1383668034.0,11.0,8.0
bordercases,1441764027.0,247.0,196.0
boxcardavin,1402127813.0,305.0,96.0
bperreault1,1507550894.0,1.0,1.0
br_smartass,1412518411.0,29.0,34.0
bradbeattie,1260912552.0,445.0,146.0
bradgessler,1207174729.0,4087.0,686.0
bradknowles,1366859428.0,260.0,427.0
bradneuberg,1320171474.0,322.0,68.0
bradonomics,1383015360.0,1.0,2.0
bradynapier,1297406233.0,15.0,3.0
brainbotger,1504640406.0,1.0,2.0
brandnewlow,1213817409.0,7079.0,1740.0
brandonmenc,1342754607.0,2191.0,747.0
brendan_a_b,1466198852.0,24.0,5.0
brendandahl,1339957225.0,146.0,13.0
brendon_okc,1509656554.0,1.0,2.0
brendonjohn,1344573882.0,43.0,39.0
briankircho,1449698626.0,1.0,13.0
brianliou91,1378248950.0,172.0,50.0
brianskarda,1389122284.0,18.0,1.0
briantakita,1378272539.0,510.0,491.0
brittonrs26,1497455841.0,1.0,1.0
brndnmtthws,1363374957.0,817.0,246.0
brogrammer2,1488443570.0,74.0,11.0
bryanlarsen,1279021729.0,13172.0,3751.0
bubblethink,1482867457.0,598.0,237.0
buckminster,1503012370.0,52.0,26.0
bunnymancer,1433445314.0,93.0,66.0
burger_moon,1416698201.0,638.0,315.0
burnout1540,1202869519.0,236.0,171.0
c141charlie,1278136758.0,105.0,36.0
caherrerapa,1331712521.0,2.0,33.0
caitlinfinn,1509548322.0,1.0,1.0
callinyouin,1363622269.0,375.0,73.0
callumjones,1285706768.0,605.0,208.0
callumlocke,1443720094.0,2060.0,332.0
cameronhowe,1507600692.0,114.0,9.0
canadaduane,1234033431.0,198.0,93.0
canterburry,1276731171.0,471.0,262.0
cappsjulian,1299938376.0,7.0,15.0
captainarab,1323709882.0,26.0,11.0
captainmuon,1373629516.0,4356.0,871.0
captaintobs,1493674961.0,6.0,6.0
carbocation,1252294332.0,10139.0,2513.0
carl_island,1504885756.0,-1.0,1.0
carlmcqueen,1382709072.0,374.0,129.0
carlyturpin,1450193043.0,1.0,4.0
carrollgt91,1368459234.0,14.0,7.0
carsongross,1280510307.0,6706.0,1676.0
caseyrabiea,1462396473.0,15.0,15.0
caublestone,1313085837.0,1550.0,234.0
cavemanmike,1484539777.0,42.0,6.0
caymanbruce,1506749340.0,4.0,4.0
cbasoftware,1405515565.0,88.0,8.0
ccvannorman,1303331727.0,1968.0,590.0
cefthurston,1435255268.0,49.0,20.0
celticninja,1313684899.0,2675.0,1612.0
cement_head,1512660123.0,1.0,1.0
ceyhunkazel,1312735241.0,824.0,184.0
chadbennett,1508968006.0,8.0,4.0
chadwittman,1444932962.0,26.0,18.0
chairmanwow,1462351956.0,630.0,131.0
chaitanyana,1509309834.0,0.0,3.0
chakalakasp,1311022226.0,989.0,174.0
chaostheory,1177043514.0,16942.0,3865.0
chaoticmass,1498857724.0,7.0,34.0
charliemilk,1469458496.0,1.0,1.0
chetanahuja,1358326536.0,2464.0,948.0
chicagomint,1398289828.0,26.0,11.0
chickenbane,1428079137.0,851.0,84.0
childintime,1419611761.0,27.0,39.0
chockablock,1351809678.0,730.0,283.0
chris_chan_,1485552988.0,248.0,30.0
chris_mahan,1340666599.0,1475.0,914.0
chrisabrams,1337793453.0,1093.0,225.0
chrisallick,1332542426.0,181.0,86.0
chrisbennet,1244951952.0,3403.0,1634.0
chrisgannon,1412451286.0,249.0,73.0
chrishacken,1330152880.0,1064.0,213.0
chrisleader,1473871194.0,5.0,1.0
chrismartin,1429578362.0,445.0,74.0
chrismorgan,1347529605.0,2937.0,839.0
chrisnewark,1368612599.0,1.0,1.0
chrisrees91,1505319557.0,1.0,2.0
chrisrhoden,1250785966.0,1063.0,303.0
chrisseaton,1375622685.0,5283.0,1866.0
chrisweekly,1299167260.0,518.0,235.0
chrstphrhrt,1322750416.0,106.0,77.0
cipriancaba,1391254774.0,2.0,2.0
clarkenheim,1362045302.0,28.0,17.0
clayallsopp,1317074505.0,484.0,23.0
cleandreams,1458278173.0,74.0,17.0
clock_tower,1446050921.0,1078.0,750.0
clockmedown,1488511456.0,-1.0,1.0
cloudwizard,1351192141.0,151.0,61.0
clueless123,1258125284.0,550.0,277.0
clumsysmurf,1311381497.0,3041.0,467.0
cocoflunchy,1328277794.0,5895.0,730.0
codeddesign,1383034044.0,249.0,180.0
codemusings,1453458162.0,53.0,18.0
codeproject,1466813359.0,3.0,5.0
coderjoe123,1512158206.0,0.0,2.0
codermobile,1486176046.0,13.0,6.0
codesushi42,1433463190.0,182.0,92.0
codewardenh,1509815831.0,2.0,5.0
codingninja,1343131453.0,74.0,26.0
coinculture,1504625834.0,30.0,15.0
colanderman,1223929658.0,8790.0,2654.0
colemickens,1415760804.0,596.0,406.0
colinsidoti,1285729625.0,631.0,224.0
command_tab,1360016840.0,400.0,13.0
comments_db,1478632843.0,19.0,21.0
compactmani,1440172510.0,198.0,65.0
conjectures,1286889526.0,295.0,205.0
cookiecaper,1216529490.0,13709.0,5450.0
coolphoenix,1416330713.0,2.0,2.0
cooltechguy,1508159239.0,0.0,24.0
costcopizza,1467313899.0,320.0,86.0
cpburns2009,1365536608.0,213.0,132.0
crankyadmin,1275659084.0,98.0,6.0
crashedsnow,1299643172.0,77.0,24.0
crazygringo,1303618688.0,11076.0,1419.0
cristaloleg,1394904027.0,39.0,15.0
crochefolle,1493860979.0,2.0,4.0
cromwellian,1270167333.0,8775.0,1658.0
crottypeter,1372864014.0,254.0,124.0
crypto_bird,1488182942.0,1.0,1.0
crystalmeph,1431090900.0,340.0,94.0
csmattryder,1342870756.0,550.0,169.0
curiousphil,1362346514.0,113.0,73.0
cvaidya1986,1427506479.0,103.0,98.0
cvanderwalt,1507062645.0,1.0,2.0
cwisecarver,1206316823.0,443.0,173.0
cyberferret,1438664057.0,5821.0,1179.0
cyberphonze,1491389502.0,3.0,3.0
cycomachead,1365291724.0,89.0,72.0
cyrildorsaz,1374685910.0,11.0,9.0
cyrusfusion,1496706721.0,1.0,1.0
dailyvijeos,1511119756.0,36.0,43.0
dajohnson89,1350520510.0,1182.0,560.0
dalanmiller,1331173522.0,262.0,92.0
daleroberts,1234080719.0,350.0,61.0
dallamaneni,1415992618.0,505.0,70.0
damagednoob,1227599564.0,177.0,49.0
dan-compton,1430669894.0,16.0,11.0
danecjensen,1184221916.0,675.0,100.0
dangrossman,1206022569.0,19639.0,5338.0
danieledavi,1501525241.0,1.0,1.0
danilocesar,1432304130.0,98.0,30.0
danistrebel,1382335639.0,2.0,1.0
dannykwells,1470071094.0,1.0,2.0
dannylandau,1336359196.0,675.0,188.0
dannyobrien,1286409865.0,548.0,98.0
danschumann,1410102493.0,379.0,175.0
dantiberian,1308747400.0,3733.0,437.0
danzurawski,1506802964.0,5.0,1.0
darkstar999,1318996243.0,1308.0,562.0
daryltucker,1421173248.0,10.0,10.0
datahipster,1361134952.0,52.0,30.0
daurnimator,1333524757.0,2050.0,728.0
dave_ambike,1499099487.0,1.0,8.0
davehtaylor,1491855210.0,25.0,18.0
david-given,1363365956.0,6432.0,1515.0
davidascher,1253290909.0,474.0,53.0
davidbanham,1304903953.0,945.0,257.0
davidgerard,1347287492.0,8145.0,3204.0
davidhariri,1377773898.0,470.0,160.0
davidjgraph,1298544369.0,2708.0,399.0
davidkellis,1201645655.0,1398.0,146.0
davidklemke,1296690808.0,123.0,24.0
davidlartey,1401359451.0,1.0,2.0
davidpelayo,1415027261.0,25.0,83.0
davidsawyer,1465408216.0,31.0,25.0
daxhuiberts,1241992921.0,5.0,8.0
dazbradbury,1314644472.0,2748.0,648.0
dbolgheroni,1393219379.0,41.0,20.0
ddebernardy,1285317020.0,1497.0,591.0
ddeparolesa,1223759047.0,16.0,8.0
ddrsurvivor,1503775919.0,1.0,1.0
deadmetheny,1504819150.0,480.0,197.0
deathanatos,1369729245.0,2560.0,912.0
dedbalawyer,1512598769.0,1.0,1.0
deepakkarki,1438670927.0,921.0,109.0
deepaksurti,1414076337.0,488.0,145.0
deepnotderp,1478184957.0,2303.0,967.0
deevolution,1487490785.0,41.0,65.0
defcontalks,1502316437.0,479.0,6.0
deltajuliet,1399920435.0,2.0,4.0
developeruk,1510049045.0,1.0,2.0
devindotcom,1290639170.0,5407.0,1241.0
devmunchies,1475762562.0,721.0,292.0
devnonymous,1385997441.0,1693.0,484.0
devwastaken,1483354133.0,770.0,206.0
dhruvmittal,1355279941.0,184.0,96.0
dialupmodem,1497154039.0,9.0,10.0
diefunction,1486162329.0,0.0,11.0
diego_moita,1250879756.0,1999.0,455.0
diegoperini,1395333045.0,216.0,120.0
digitalbase,1392712613.0,9.0,21.0
digitalneal,1418399760.0,171.0,75.0
dineshswamy,1464976497.0,-4.0,3.0
dingleberry,1425837944.0,50.0,32.0
discordance,1289692801.0,315.0,158.0
disordinary,1285214103.0,745.0,389.0
dkarapetyan,1396257788.0,6380.0,1808.0
dkonofalski,1444338961.0,963.0,461.0
dmitripopov,1358869725.0,131.0,69.0
dockerinfra,1506967447.0,1.0,1.0
doctor_fact,1480709164.0,56.0,11.0
doctorshady,1386746850.0,4009.0,620.0
doczoidberg,1392676283.0,383.0,165.0
dodgycrooks,1501694888.0,2.0,1.0
dogdnarocks,1512177623.0,10.0,1.0
doggydogs94,1447034671.0,11.0,53.0
doominasuit,1510672277.0,1.0,1.0
doppioslash,1337592796.0,5.0,9.0
doublerebel,1303310491.0,1437.0,539.0
doubleshame,1502189393.0,9.0,45.0
doug_durham,1496358803.0,1.0,2.0
dragontamer,1358612406.0,3452.0,2252.0
drama-queen,1505259008.0,22.0,3.0
dredmorbius,1310577781.0,20344.0,11668.0
drewolbrich,1314393478.0,167.0,32.0
drmavenrebe,1350324872.0,2.0,4.0
dronacharya,1344849340.0,27.0,7.0
dsiegel2275,1417611470.0,462.0,51.0
dumbfounder,1337530105.0,745.0,169.0
dundercoder,1467140144.0,137.0,31.0
dustinmoris,1452855327.0,1574.0,392.0
dustinpkane,1370335267.0,-4.0,4.0
dwhitworth1,1420772776.0,42.0,16.0
eagsalazar2,1351981232.0,644.0,198.0
easilyBored,1493574153.0,177.0,115.0
eddie_31003,1378944178.0,112.0,39.0
edgarvaldes,1341961946.0,297.0,141.0
edoloughlin,1200673706.0,1237.0,303.0
edutechnion,1437484389.0,170.0,24.0
edward_rolf,1493854220.0,41.0,54.0
edwhitesell,1379082331.0,451.0,269.0
egamirorrim,1496341654.0,-3.0,4.0
egonschiele,1285729121.0,958.0,325.0
egypturnash,1288634178.0,3446.0,1212.0
el_duderino,1345818527.0,2511.0,449.0
el_padrinho,1507743358.0,1.0,1.0
electricEmu,1438148338.0,206.0,93.0
eliangidoni,1458737075.0,-5.0,6.0
ellenhuerta,1391096125.0,1.0,1.0
elliott2020,1495809896.0,1.0,1.0
emarthinsen,1341278964.0,1.0,6.0
emilfihlman,1494532811.0,52.0,36.0
emmacollett,1510632238.0,1.0,1.0
empressplay,1374319969.0,2476.0,837.0
enascimento,1478543294.0,2.0,8.0
energysavvy,1438633898.0,7.0,13.0
entropyneur,1325775200.0,207.0,88.0
epynonymous,1276050619.0,181.0,376.0
equalunique,1466124106.0,223.0,198.0
equivocates,1381250612.0,35.0,16.0
ericdykstra,1315496993.0,2063.0,314.0
erichurkman,1372803316.0,1231.0,474.0
erikrothoff,1387456295.0,312.0,65.0
errantspark,1327390324.0,653.0,106.0
escape_goat,1389381343.0,709.0,175.0
esraahezain,1512239273.0,1.0,1.0
estomagordo,1413192725.0,163.0,58.0
eugenekolo2,1419820880.0,399.0,114.0
evaneykelen,1212068458.0,191.0,57.0
evangelista,1483130443.0,128.0,11.0
exception_e,1446687764.0,150.0,107.0
fabianuribe,1368551857.0,6.0,4.0
faceyspacey,1331685903.0,166.0,121.0
fagnerbrack,1461429669.0,1907.0,533.0
faizmokhtar,1385519520.0,157.0,49.0
fallingfrog,1430671923.0,613.0,234.0
farhanpatel,1300927899.0,85.0,34.0
farnsworthy,1510672465.0,22.0,18.0
faustocarva,1365515785.0,1.0,2.0
fedesaravia,1421793138.0,3.0,1.0
felipeerias,1368533872.0,589.0,135.0
felixthehat,1282768979.0,218.0,68.0
fgjjgutjvnu,1503324534.0,13.0,38.0
firemanphil,1412083883.0,10.0,9.0
fjfkdjfjfjd,1492493875.0,94.0,22.0
flanbiscuit,1377012875.0,425.0,167.0
flatfilefan,1358997521.0,76.0,128.0
fleaflicker,1186666684.0,1775.0,314.0
fleetbutler,1507872131.0,1.0,2.0
fleshweasel,1389142803.0,429.0,60.0
fleurette05,1484067355.0,1.0,1.0
flour_power,1473816468.0,8.0,16.0
flyinghoops,1486865267.0,1.0,1.0
flyingramen,1478211948.0,738.0,47.0
foo-man-chu,1496987443.0,3.0,4.0
foobarbecue,1403184745.0,474.0,168.0
foodstances,1374292201.0,360.0,76.0
forapurpose,1501563252.0,790.0,561.0
forestriver,1486405880.0,4.0,6.0
forgotAgain,1264541648.0,3543.0,810.0
forkandwait,1258393471.0,2415.0,562.0
fourseventy,1459273521.0,15.0,5.0
fowlerpower,1470279135.0,831.0,81.0
foxhedgehog,1337815198.0,244.0,183.0
frankdenbow,1280584416.0,2392.0,517.0
frankmoodie,1484268236.0,2.0,9.0
frankzander,1393404882.0,1.0,16.0
frankzinger,1332588019.0,274.0,201.0
freneticfox,1498407597.0,25.0,6.0
friedButter,1510084229.0,21.0,23.0
fundamental,1290882561.0,61.0,80.0
funnyenough,1378991004.0,14.0,6.0
fuzzieozzie,1348108525.0,122.0,42.0
fyrstenberg,1501329833.0,148.0,30.0
g_delgado14,1416261664.0,65.0,37.0
galaxyLogic,1367959976.0,104.0,100.0
galeaspablo,1494411979.0,91.0,28.0
galfarragem,1333471905.0,2431.0,1052.0
gameshot911,1299363336.0,655.0,149.0
gangstertim,1427814033.0,2.0,2.0
garysieling,1279651194.0,840.0,510.0
geekamongus,1230652259.0,144.0,84.0
geerlingguy,1340771525.0,3635.0,696.0
genericacct,1376945266.0,127.0,111.0
geoelectric,1343874376.0,796.0,417.0
george_swip,1484125850.0,2.0,1.0
georgehaake,1295458010.0,34.0,55.0
gesundkrank,1465459854.0,2.0,1.0
gillianlish,1485212725.0,93.0,46.0
givinguflac,1438089388.0,1171.0,341.0
glitchedmob,1499388439.0,2.0,2.0
glitchfreak,1491597330.0,1.0,2.0
goatcurious,1319553160.0,1195.0,138.0
goatherders,1397772472.0,353.0,94.0
goodoldboys,1412964040.0,458.0,51.0
