user,created,karma,submitted
mattiasgunneras,1296055848.0,90.0,11.0
maverick_iceman,1459971741.0,2282.0,875.0
mayrosedgdotcom,1486405158.0,3.0,7.0
michael_schmidt,1486081520.0,1.0,2.0
michaelcampbell,1250517655.0,1560.0,1116.0
michaelfeathers,1239802503.0,2164.0,665.0
michaelmcmillan,1338931954.0,458.0,241.0
michakirschbaum,1443658832.0,3.0,5.0
mickael-kerjean,1450872138.0,37.0,30.0
microwavecamera,1489711308.0,449.0,188.0
miguelrochefort,1339182519.0,693.0,1417.0
milankragujevic,1393774176.0,890.0,473.0
misterbowfinger,1465345569.0,488.0,161.0
misticdeveloper,1489430890.0,2.0,7.0
model_m_warrior,1501001590.0,3.0,34.0
modularfurnitur,1478804466.0,47.0,7.0
monster2control,1415084418.0,44.0,14.0
moosingin3space,1465026905.0,739.0,333.0
mountainofdeath,1489100723.0,3.0,2.0
mozillauser2017,1485035005.0,2.0,1.0
myrandomcomment,1332879529.0,886.0,364.0
mz_at_xlhybrids,1504189750.0,1.0,1.0
namenotrequired,1331770449.0,1167.0,680.0
nathanclauss362,1478037841.0,3.0,4.0
naturalgradient,1497182057.0,1258.0,110.0
neocodesoftware,1376627781.0,13.0,7.0
netinstructions,1420825253.0,1096.0,146.0
neuromancer2701,1374170172.0,128.0,75.0
neuronexmachina,1383094416.0,388.0,134.0
nextlevelwizard,1494996168.0,189.0,151.0
nickdavidhaynes,1472740007.0,103.0,25.0
nickthemagicman,1352477114.0,928.0,854.0
niklasbuschmann,1446479465.0,245.0,35.0
no-such-address,1506521245.0,4.0,3.0
nomadicactivist,1446052527.0,170.0,17.0
normalperson123,1485365232.0,18.0,10.0
notdonspaulding,1338580350.0,654.0,263.0
notheguyouthink,1479392148.0,944.0,443.0
notlikethis1994,1501342354.0,40.0,4.0
notreallythough,1502153943.0,24.0,26.0
o_____________o,1399651572.0,509.0,194.0
occultist_throw,1491832177.0,132.0,165.0
ocrcustomserver,1498010195.0,21.0,35.0
officialchicken,1325297706.0,551.0,262.0
ohthehugemanate,1437351009.0,1245.0,149.0
opensourcelinux,1491062765.0,1.0,1.0
oregontechninja,1484946431.0,53.0,24.0
outsidetheparty,1417538080.0,1203.0,162.0
passivepinetree,1449721285.0,436.0,206.0
pawelkomarnicki,1362733382.0,127.0,140.0
perf_aficionado,1478172831.0,19.0,6.0
perpetualcrayon,1500780828.0,178.0,119.0
perrylouniverse,1506966555.0,1.0,1.0
peterburkimsher,1360029843.0,1147.0,441.0
phillippschmedt,1504783314.0,18.0,1.0
philosopherlawr,1493063566.0,28.0,10.0
phjesusthatguy3,1430230472.0,179.0,130.0
pikachuaintcool,1497015232.0,-7.0,17.0
playing_colours,1334179037.0,212.0,161.0
pleasecalllater,1487201425.0,432.0,77.0
polymathnetwork,1505967235.0,9.0,2.0
poof_he_is_gone,1418337048.0,16.0,10.0
positivecomment,1478006794.0,282.0,75.0
pottersbasilisk,1488494965.0,29.0,125.0
pratikborsadiya,1484568585.0,20.0,12.0
probablycarrots,1495122166.0,1.0,1.0
programminggeek,1274452682.0,5142.0,1549.0
publicopinionsa,1498799268.0,7.0,8.0
puzzlingcaptcha,1369838284.0,222.0,112.0
pwdisswordfish2,1504800237.0,28.0,25.0
quickConclusion,1477968168.0,165.0,54.0
ranveeraggarwal,1393962078.0,22.0,14.0
ratherbefuddled,1352162949.0,234.0,78.0
reallycare_mark,1402064137.0,1.0,6.0
rebootthesystem,1414795785.0,1248.0,1146.0
rectangletangle,1385931278.0,462.0,247.0
retrogradeorbit,1209229376.0,1761.0,551.0
richardjennings,1365496916.0,6.0,12.0
ridiculous_fish,1294271780.0,1897.0,387.0
ringaroundthetx,1501090722.0,454.0,626.0
rkuykendall-com,1357973376.0,917.0,284.0
robbfitzsimmons,1324244033.0,88.0,44.0
robotresearcher,1274387034.0,4692.0,1964.0
rogerweissman77,1509984891.0,1.0,3.0
ronnypostsstuff,1511872570.0,9.0,3.0
rubberbandtight,1510893330.0,1.0,1.0
ruleabidinguser,1488907821.0,457.0,286.0
ryan_j_naughton,1347504425.0,9962.0,1221.0
samrobertonrokt,1478051386.0,2.0,4.0
sandermvanvliet,1395737772.0,2.0,4.0
santiagobasulto,1336132821.0,348.0,115.0
seanalltogether,1271785337.0,5660.0,981.0
sebastianconcpt,1308229660.0,468.0,420.0
sebastianlinden,1441484329.0,1.0,6.0
securingsincity,1325776777.0,173.0,81.0
senthil_rajasek,1210103962.0,1568.0,593.0
sfdghjkl2345678,1490917460.0,-8.0,2.0
shawneebaughman,1485982915.0,1.0,2.0
shortsightedsid,1329145395.0,393.0,135.0
shortstuffsushi,1368488302.0,374.0,295.0
silviogutierrez,1333463318.0,105.0,54.0
singularity2001,1205331319.0,981.0,444.0
sixstringtheory,1429726936.0,115.0,74.0
sixtypoundhound,1261977890.0,385.0,138.0
slackingoff2017,1493537899.0,1638.0,368.0
slackoverflower,1472096997.0,280.0,81.0
slowmovintarget,1412216320.0,860.0,277.0
smallstepforman,1476248754.0,55.0,8.0
smokedoutraider,1432265461.0,15.0,18.0
smokescreentech,1486102335.0,2.0,4.0
socialist_coder,1303459043.0,1108.0,521.0
softwarefounder,1455690012.0,126.0,54.0
softwareqrafter,1495814670.0,113.0,52.0
somecallitblues,1347411307.0,211.0,97.0
somethingsimple,1463116518.0,269.0,88.0
somethingwitty1,1490673660.0,10.0,5.0
spencermountain,1361316752.0,13.0,9.0
staticautomatic,1445279420.0,347.0,248.0
steakunderscore,1472748929.0,0.0,3.0
stealthystartup,1483771570.0,1.0,1.0
stefantalpalaru,1321740679.0,2232.0,1417.0
steve-benjamins,1408052324.0,348.0,126.0
stevecalifornia,1330305816.0,1449.0,122.0
stevenhubertron,1403550867.0,94.0,53.0
stevenmiller888,1415853775.0,37.0,31.0
supremesaboteur,1486827891.0,198.0,108.0
swapniljavanjal,1498846594.0,2.0,3.0
symmetricsaurus,1349947729.0,316.0,92.0
tastythrowaway2,1467248995.0,86.0,72.0
teaearlgraycold,1449205578.0,134.0,49.0
technologyvault,1485237857.0,427.0,205.0
teemothunder420,1484539697.0,-2.0,1.0
temp-dude-87844,1482175351.0,167.0,46.0
tenaciousDaniel,1434893939.0,392.0,67.0
terminal-1-tty1,1487070882.0,1.0,6.0
ternaryoperator,1308197623.0,3405.0,503.0
tetraodonpuffer,1413735792.0,1718.0,449.0
thatonecoderguy,1485362364.0,10.0,8.0
thatusernametho,1486766253.0,1.0,6.0
the6threplicant,1267688641.0,36.0,17.0
the_cap_theorem,1484046324.0,3.0,13.0
the_cat_kittles,1310328545.0,1094.0,767.0
the_real_sparky,1505609535.0,49.0,10.0
the_rosentotter,1345045103.0,489.0,131.0
theandrewbailey,1376431510.0,3290.0,1496.0
thebiglebrewski,1358781081.0,660.0,506.0
thebigspacefuck,1372005301.0,196.0,83.0
thedarkoverlord,1496634698.0,2.0,1.0
theincredulousk,1469215990.0,47.0,22.0
themodelplumber,1372530749.0,2468.0,659.0
thenewregiment2,1487571925.0,-6.0,4.0
thetruthseeker1,1417584208.0,114.0,78.0
theyCallMeSwift,1285971269.0,508.0,118.0
thibaut_barrere,1254305425.0,8083.0,1682.0
thieving_magpie,1408749008.0,955.0,267.0
thinkful_mentor,1509465971.0,0.0,4.0
thinkmorebetter,1308198315.0,7.0,10.0
thirdreplicator,1349372448.0,83.0,45.0
thirstysusrando,1460432765.0,43.0,14.0
thisacctforreal,1491983601.0,103.0,81.0
thomasfromcdnjs,1355375503.0,1173.0,248.0
thosemagicstars,1467225656.0,3.0,4.0
threecleartones,1390417084.0,1.0,2.0
threeeyed-raven,1482451374.0,2.0,2.0
threepipeproblm,1324736953.0,808.0,347.0
threesixandnine,1438540659.0,266.0,145.0
throaway2137582,1490476829.0,19.0,1.0
throwaway122394,1495805170.0,3.0,1.0
throwaway132791,1488467960.0,4.0,1.0
throwaway135634,1496429371.0,1.0,7.0
throwaway201707,1499125280.0,3.0,1.0
throwaway206801,1488222192.0,2.0,2.0
throwaway230958,1510325307.0,122.0,3.0
throwaway243546,1488164530.0,15.0,5.0
throwaway246810,1510055329.0,5.0,1.0
throwaway287391,1381690790.0,233.0,73.0
throwaway613834,1502142504.0,985.0,543.0
throwaway883443,1485455403.0,3.0,1.0
throwaway897867,1501615031.0,1.0,2.0
throwaway970992,1505912798.0,2.0,1.0
throwaway987321,1484733359.0,1.0,1.0
throwaway991999,1487892532.0,7.0,2.0
throwaway999234,1483483329.0,3.0,2.0
throwawayknecht,1501778477.0,68.0,85.0
throwawaylalala,1450107127.0,67.0,51.0
throwawaymanbot,1496755557.0,53.0,239.0
throwit2mewillU,1493367591.0,25.0,11.0
thrownAway09876,1504551803.0,1.0,1.0
token_throwaway,1496849641.0,218.0,18.0
tonystubblebine,1174365779.0,1699.0,490.0
toomanybeersies,1450825328.0,2873.0,826.0
torrent-of-ions,1394821132.0,932.0,249.0
tpearson-raptor,1476486314.0,62.0,11.0
tqkxzugoaupvwqr,1296263475.0,830.0,258.0
trapperkeeper74,1502777512.0,106.0,154.0
trapperkeeper79,1469896732.0,180.0,90.0
tremulantdesign,1346776776.0,-1.0,3.0
triggeredlurker,1481591328.0,2.0,3.0
tristram_shandy,1502255477.0,128.0,12.0
tudorconstantin,1332762793.0,463.0,208.0
twitchyliquid64,1490143013.0,98.0,15.0
tytytytytytytyt,1505158842.0,26.0,51.0
unknown_apostle,1404803422.0,397.0,142.0
unkown-unknowns,1501317223.0,556.0,168.0
untilHellbanned,1374112447.0,732.0,695.0
vinayakkulkarni,1490175096.0,12.0,18.0
virtuallynathan,1352245931.0,470.0,204.0
vividcortexjobs,1491254484.0,2.0,1.0
warmfuzzykitten,1277154067.0,700.0,419.0
whatgoodisaroad,1311277577.0,199.0,99.0
where_do_i_live,1501858109.0,144.0,33.0
whoisthemachine,1368669359.0,366.0,171.0
worldadventurer,1414252054.0,63.0,54.0
ycmbntrthrwaway,1452131804.0,1854.0,428.0
yogeshdeveloper,1490005957.0,1.0,1.0
zAy0LfpBZLC8mAC,1387077135.0,2373.0,1382.0
zeugmatographer,1471460954.0,2.0,1.0
So1,1509984695.0,1.0,1.0
a2m,1462677319.0,-6.0,13.0
atc,1244204787.0,3.0,43.0
h_o,1348235280.0,36.0,38.0
nvs,1490690231.0,1.0,1.0
omi,1322154485.0,-14.0,50.0
sft,1418469952.0,-12.0,20.0
t14,1485637410.0,1.0,2.0
LASR,1420839895.0,487.0,30.0
agar,1392910888.0,195.0,32.0
bexp,1441420027.0,54.0,48.0
bt4u,1489515762.0,-5.0,13.0
caub,1467548245.0,-21.0,163.0
cb18,1272075056.0,392.0,291.0
edco,1502007573.0,-4.0,16.0
feld,1396798839.0,2339.0,1215.0
gras,1504552299.0,23.0,42.0
hj88,1485668797.0,1.0,2.0
huji,1502365852.0,-9.0,3.0
ihsw,1290175334.0,5137.0,1757.0
juj8,1510139475.0,-1.0,1.0
lbcz,1512170218.0,1.0,1.0
mat0,1506270505.0,0.0,1.0
myst,1260310266.0,98.0,37.0
nmb1,1486423497.0,1.0,1.0
otec,1402554477.0,-24.0,35.0
otih,1431732832.0,2.0,4.0
rapt,1486077325.0,4.0,5.0
redy,1493077290.0,68.0,34.0
xor1,1469509515.0,513.0,242.0
ymow,1352996938.0,-1.0,13.0
80211,1497902163.0,54.0,44.0
BigIQ,1491923228.0,4.0,6.0
Odiee,1486837886.0,1.0,1.0
Thobr,1497686915.0,-4.0,4.0
adv0r,1315126839.0,161.0,97.0
at1pe,1495593217.0,1.0,1.0
beauk,1490551153.0,1.0,1.0
bob23,1509987254.0,-1.0,2.0
boris,1171962578.0,352.0,124.0
croon,1424942907.0,2087.0,883.0
dng88,1454189002.0,-4.0,11.0
dorxk,1489055955.0,-1.0,1.0
gamad,1503437614.0,54.0,31.0
gus1h,1498879897.0,-4.0,1.0
ileze,1501711358.0,-3.0,1.0
jbeja,1377748064.0,198.0,512.0
jere1,1491990928.0,1.0,2.0
jrcii,1408349416.0,1165.0,450.0
kizer,1404161645.0,17.0,21.0
l34ch,1378944064.0,-6.0,22.0
lerie,1461485301.0,-10.0,13.0
mandr,1498837252.0,1.0,2.0
mjolk,1303693959.0,1421.0,627.0
mwhun,1485992388.0,1.0,1.0
nibba,1511441420.0,-2.0,2.0
notpc,1484333145.0,-13.0,62.0
nummy,1376485364.0,-1.0,29.0
renas,1339485527.0,31.0,111.0
sb057,1367464573.0,361.0,101.0
sebow,1480214654.0,-5.0,20.0
swack,1505591653.0,-1.0,2.0
thoux,1308759917.0,1.0,41.0
ugaro,1509984623.0,-4.0,1.0
v3n0m,1485894912.0,0.0,2.0
wahsd,1339094385.0,734.0,848.0
whelp,1448994295.0,22.0,20.0
y0shi,1485639683.0,1.0,2.0
yalph,1506472142.0,5.0,26.0
yatil,1505815439.0,1.0,1.0
0x7a69,1489635150.0,-4.0,2.0
551199,1456956139.0,128.0,128.0
Proven,1417457680.0,-14.0,106.0
Ta1388,1495533129.0,2.0,1.0
TimK12,1505057324.0,1.0,1.0
aipyle,1484161433.0,1.0,1.0
ajay64,1489296131.0,1.0,2.0
ajimix,1375459954.0,5.0,8.0
artana,1492328957.0,-2.0,36.0
atroll,1480426180.0,18.0,66.0
barhun,1409183877.0,122.0,22.0
beelle,1497850580.0,-4.0,10.0
benley,1409170690.0,266.0,62.0
bjhdw9,1483945795.0,1.0,1.0
bouis2,1497249047.0,-5.0,2.0
cariah,1468973852.0,1.0,1.0
citygm,1505698658.0,1.0,1.0
cwbeck,1498744728.0,-8.0,2.0
deavmi,1478986659.0,4.0,101.0
eddigo,1498838707.0,41.0,13.0
funkju,1453493276.0,-9.0,7.0
geekit,1324826117.0,5.0,3.0
godgod,1366144982.0,68.0,371.0
gormo2,1394637134.0,37.0,40.0
grb423,1451315172.0,61.0,60.0
hasmot,1506482793.0,-2.0,1.0
hhh000,1492277279.0,1.0,15.0
iomike,1348410233.0,-25.0,33.0
jackcn,1448861327.0,59.0,15.0
jfabre,1362191237.0,101.0,33.0
jg2009,1236722633.0,33.0,534.0
joeldg,1420833027.0,17.0,31.0
kadder,1225136467.0,11.0,43.0
kexing,1483774667.0,1.0,1.0
kn1ght,1427295603.0,1.0,1.0
koreyb,1288327177.0,31.0,37.0
la6470,1419237529.0,-13.0,146.0
lcfcjs,1412871849.0,-11.0,111.0
leguan,1496091847.0,1.0,2.0
lglegl,1487892026.0,1.0,1.0
libman,1459807843.0,-15.0,16.0
maratd,1299604835.0,6166.0,1820.0
mgalgs,1342758172.0,1.0,6.0
miklax,1429762618.0,-5.0,3.0
mlvljr,1343596679.0,44.0,635.0
mofino,1511500927.0,-4.0,17.0
mokame,1500680856.0,-10.0,3.0
mrkrab,1498986577.0,55.0,32.0
mrtree,1390395215.0,60.0,64.0
nadiad,1506199401.0,1.0,2.0
nagakp,1509939904.0,2.0,3.0
pgsg30,1509038129.0,0.0,1.0
pkituu,1475539315.0,24.0,7.0
putano,1505589182.0,0.0,1.0
rick96,1509622725.0,0.0,1.0
samber,1397235188.0,3020.0,586.0
sayelt,1463799603.0,25.0,54.0
sorinn,1344366175.0,4.0,5.0
spoovy,1493035696.0,-1.0,7.0
tassar,1300359552.0,0.0,1.0
timpeq,1485657444.0,1.0,1.0
wangze,1495606741.0,0.0,1.0
xoshey,1512960221.0,1.0,3.0
z0noxz,1486562253.0,-26.0,17.0
zython,1449527495.0,126.0,71.0
Allower,1354014083.0,5.0,173.0
BelleMe,1498412600.0,0.0,13.0
Diamons,1317697017.0,274.0,253.0
Girlang,1467390455.0,22.0,144.0
Jumziey,1482244497.0,3.0,5.0
Medaber,1496702788.0,4.0,18.0
Wapmild,1443636643.0,1.0,26.0
alg2000,1425661214.0,24.0,38.0
appoets,1447604540.0,1.0,5.0
aruvira,1512743587.0,-11.0,3.0
bazoiks,1508492483.0,1.0,8.0
blockco,1511236030.0,1.0,2.0
bukacak,1488382194.0,1.0,8.0
calimac,1380297207.0,22.0,84.0
cardiac,1465829011.0,-29.0,11.0
ccompas,1504203958.0,1.0,2.0
cczomps,1509113136.0,-12.0,5.0
chaffe2,1503068657.0,-1.0,2.0
cmelone,1480561218.0,-13.0,4.0
codibly,1486025236.0,1.0,1.0
cymatic,1494381777.0,1.0,2.0
dixiesk,1506321042.0,1.0,1.0
dxmalai,1509695882.0,-1.0,5.0
elgfare,1468532538.0,1.0,7.0
eyeonai,1481727298.0,-2.0,6.0
fbgugli,1506164709.0,-4.0,5.0
fuckoff,1304075826.0,-7.0,4.0
glovohr,1493810619.0,1.0,1.0
hn_news,1484319548.0,5.0,7.0
hrykora,1513134265.0,-9.0,5.0
jcg8802,1437700241.0,3.0,4.0
jidenna,1490390426.0,1.0,7.0
john255,1501435560.0,-7.0,6.0
jonasae,1491369293.0,1.0,1.0
kalipso,1502617908.0,1.0,1.0
kirk211,1414448698.0,-2.0,5.0
kunal88,1511184929.0,-5.0,5.0
lcfcjs2,1504032554.0,0.0,26.0
libpcap,1274112928.0,366.0,107.0
magaret,1489048413.0,1.0,5.0
marinel,1493652176.0,1.0,5.0
mzw_mzw,1465502775.0,608.0,357.0
ninrud7,1484533086.0,1.0,3.0
nisse72,1322767823.0,262.0,130.0
num2499,1461223449.0,0.0,6.0
oh_look,1485633390.0,0.0,2.0
peter_c,1492227230.0,-5.0,3.0
protist,1491308755.0,-7.0,3.0
reillyb,1496329645.0,1.0,2.0
rexicus,1474555116.0,33.0,23.0
rjain15,1442597146.0,1.0,16.0
rowthri,1509959154.0,-3.0,1.0
rrajdev,1485457166.0,2.0,12.0
shurely,1504290174.0,1.0,3.0
sitoseb,1496676642.0,-1.0,6.0
syed321,1284092306.0,2.0,14.0
techdom,1499362406.0,3.0,2.0
timelol,1494963624.0,9.0,6.0
tonychu,1497627501.0,0.0,3.0
uwnigga,1487577820.0,1.0,5.0
yoginth,1494128537.0,1.0,2.0
zentlim,1488236871.0,2.0,18.0
Auricoma,1509287685.0,0.0,4.0
BCNative,1495366459.0,0.0,5.0
CRConrad,1363912695.0,3.0,47.0
EIGHTime,1470224225.0,-2.0,5.0
FlashGit,1500221475.0,16.0,13.0
Focalise,1380921184.0,7.0,9.0
Jass_ack,1507054050.0,1.0,3.0
Jerij123,1511579572.0,1.0,1.0
MAGAanon,1484603423.0,1.0,1.0
Memoraid,1497202958.0,-2.0,3.0
MojoTech,1440607270.0,65.0,41.0
Nila1936,1308895479.0,3.0,9.0
SunTzu55,1402502249.0,422.0,713.0
TempleOS,1371380128.0,17.0,244.0
Youpel84,1467866630.0,1.0,5.0
alexb858,1501011803.0,2.0,2.0
ambar123,1453214975.0,-7.0,22.0
andriesm,1422158048.0,326.0,123.0
anonmous,1485348520.0,1.0,5.0
artilect,1458920625.0,1.0,7.0
artorias,1495037813.0,0.0,26.0
arun_dev,1506619310.0,3.0,20.0
asdfk-12,1511826656.0,0.0,2.0
asktomsk,1485710224.0,-4.0,2.0
bombless,1326423430.0,2.0,19.0
boomboxy,1485324356.0,0.0,8.0
boulette,1497545048.0,1.0,2.0
bozhidar,1304528473.0,1457.0,49.0
bratchen,1485504830.0,-3.0,2.0
brody182,1395602871.0,1.0,24.0
cfusting,1501347739.0,12.0,12.0
chromify,1485367621.0,-1.0,1.0
clark911,1487837916.0,1.0,1.0
cmaxwell,1326640355.0,5.0,49.0
coolziro,1495328076.0,-4.0,2.0
croatoan,1507517616.0,-2.0,4.0
dbycrash,1467595824.0,-1.0,1.0
dcdevito,1436495611.0,39.0,56.0
disque71,1172150188.0,3.0,4.0
emily008,1448980588.0,1.0,2.0
femboner,1498865050.0,2.0,1.0
foobared,1487621517.0,1.0,1.0
gagmaker,1435089030.0,-12.0,15.0
godiskpp,1491309081.0,-6.0,4.0
gungoman,1509601758.0,-10.0,12.0
harlanji,1338831026.0,73.0,52.0
humu9820,1510043631.0,0.0,1.0
igorigor,1482797055.0,-9.0,9.0
itsatwap,1484359600.0,1.0,1.0
ivrrimum,1391261113.0,1.0,43.0
jdimov11,1483462644.0,-26.0,14.0
jjjaslin,1498333187.0,1.0,17.0
joaomacp,1469360568.0,17.0,36.0
jsprenne,1493490986.0,0.0,3.0
